"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","antiquewhite4",TRUE,0.0189809691481143,25,97,4,0.0412371134020619,0.16,"KEGG:00563","KEGG","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",7747,87,"KEGG:00000",NA
"2","black",TRUE,0.0249241338765479,23,109,4,0.036697247706422,0.173913043478261,"KEGG:00515","KEGG","Mannose type O-glycan biosynthesis",7747,72,"KEGG:00000",NA
"3","blue",TRUE,0.0424471976502234,11093,207,160,0.772946859903382,0.0144235103218246,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"4","blue",TRUE,0.0479877533826618,4639,207,81,0.391304347826087,0.0174606596249192,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"5","blue",TRUE,0.0480026837069786,12231,207,172,0.830917874396135,0.014062627749162,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"6","brown",TRUE,0.0499575557038343,2,113,2,0.0176991150442478,1,"REAC:R-HSA-9026290","REAC","Biosynthesis of DPAn-3-derived maresins",10588,217,"REAC:R-HSA-9025094",NA
"7","coral1",TRUE,0.00477191280423052,38,250,6,0.024,0.157894736842105,"GO:0032040","GO:CC","small-subunit processome",16963,1484,"GO:0030684",NA
"8","coral1",TRUE,0.0055527237340821,1413,250,41,0.164,0.0290162774239207,"GO:0120025","GO:CC","plasma membrane bounded cell projection",16963,3893,"GO:0042995",NA
"9","coral1",TRUE,0.00709451128433339,1428,250,41,0.164,0.0287114845938375,"GO:0042995","GO:CC","cell projection",16963,2114,"GO:0110165",NA
"10","darkolivegreen",TRUE,0.0368107324339572,62,137,5,0.0364963503649635,0.0806451612903226,"GO:0019005","GO:CC","SCF ubiquitin ligase complex",16963,951,"GO:0031461",NA
"11","darkslateblue",TRUE,0.0149455808666502,4,201,3,0.0149253731343284,0.75,"GO:0034165","GO:BP","positive regulation of toll-like receptor 9 signaling pathway",15979,9802,"c(""GO:0034123"", ""GO:0034162"", ""GO:0034163"")",NA
"12","darkslateblue",TRUE,0.0168051472632529,6944,201,118,0.587064676616915,0.0169930875576037,"GO:0044260","GO:BP","cellular macromolecule metabolic process",15979,12827,"c(""GO:0043170"", ""GO:0044237"")",NA
"13","darkslateblue",TRUE,0.0309768607494043,89,201,8,0.0398009950248756,0.0898876404494382,"GO:0071357","GO:BP","cellular response to type I interferon",15979,19664,"c(""GO:0034340"", ""GO:0071345"")",NA
"14","darkslateblue",TRUE,0.0309768607494043,89,201,8,0.0398009950248756,0.0898876404494382,"GO:0060337","GO:BP","type I interferon signaling pathway",15979,17373,"c(""GO:0019221"", ""GO:0071357"")",NA
