"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","coral1",TRUE,0.0213019349540653,12994,184,162,0.880434782608696,0.012467292596583,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"2","coral2",TRUE,0.0419456019115137,216,52,7,0.134615384615385,0.0324074074074074,"KEGG:04024","KEGG","cAMP signaling pathway",7747,230,"KEGG:00000",NA
"3","cyan",TRUE,0.0150167382081226,11093,109,90,0.825688073394495,0.00811322455602632,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"4","darkgrey",TRUE,0.00617962102251008,50,113,5,0.0442477876106195,0.1,"GO:0005782","GO:CC","peroxisomal matrix",16963,443,"c(""GO:0005777"", ""GO:0031907"")",NA
"5","darkgrey",TRUE,0.00617962102251008,50,113,5,0.0442477876106195,0.1,"GO:0031907","GO:CC","microbody lumen",16963,1446,"c(""GO:0042579"", ""GO:0070013"")",NA
"6","darkgrey",TRUE,0.0364988881978586,60,82,5,0.0609756097560976,0.0833333333333333,"REAC:R-HSA-9033241","REAC","Peroxisomal protein import",10588,1549,"REAC:R-HSA-9609507",NA
"7","darkmagenta",TRUE,0.000370523695582339,12994,126,117,0.928571428571429,0.00900415576419886,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"8","darkmagenta",TRUE,0.000623650824923485,11093,126,106,0.841269841269841,0.00955557558820878,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"9","darkmagenta",TRUE,0.0102585203483362,12231,126,110,0.873015873015873,0.00899354100237102,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"10","darkolivegreen",TRUE,0.00954850385882433,9937,152,113,0.743421052631579,0.0113716413404448,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"11","darkolivegreen",TRUE,0.0213634115856543,79,152,6,0.0394736842105263,0.0759493670886076,"GO:0030684","GO:CC","preribosome",16963,1156,"GO:1990904",NA
"12","darkorange",TRUE,0.0319115565563292,3,108,2,0.0185185185185185,0.666666666666667,"GO:0005588","GO:CC","collagen type V trimer",16963,267,"GO:0005583",NA
"13","darkslateblue",TRUE,0.0303162437625053,15,171,4,0.0233918128654971,0.266666666666667,"GO:0050860","GO:BP","negative regulation of T cell receptor signaling pathway",15979,15626,"c(""GO:0050852"", ""GO:0050856"", ""GO:0050858"")",NA
"14","darkturquoise",TRUE,0.0293043767163906,136,76,7,0.0921052631578947,0.0514705882352941,"KEGG:04371","KEGG","Apelin signaling pathway",7747,285,"KEGG:00000",NA
"15","floralwhite",TRUE,0.00108064508152234,650,120,17,0.141666666666667,0.0261538461538462,"GO:0005773","GO:CC","vacuole",16963,434,"c(""GO:0005737"", ""GO:0043231"")",NA
"16","floralwhite",TRUE,0.0208441404844779,581,120,14,0.116666666666667,0.0240963855421687,"GO:0000323","GO:CC","lytic vacuole",16963,67,"GO:0005773",NA
"17","floralwhite",TRUE,0.0208441404844779,581,120,14,0.116666666666667,0.0240963855421687,"GO:0005764","GO:CC","lysosome",16963,426,"GO:0000323",NA
"18","floralwhite",TRUE,0.0175613484252495,128,53,6,0.113207547169811,0.046875,"KEGG:04142","KEGG","Lysosome",7747,257,"KEGG:00000",NA
"19","floralwhite",TRUE,0.0183286254711843,18,53,3,0.0566037735849057,0.166666666666667,"KEGG:00511","KEGG","Other glycan degradation",7747,68,"KEGG:00000",NA
"20","greenyellow",TRUE,0.000976053010060349,4850,198,87,0.439393939393939,0.0179381443298969,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"21","greenyellow",TRUE,0.0154940477449658,12994,198,174,0.878787878787879,0.0133907957518855,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"22","greenyellow",TRUE,0.0399525348021644,81,142,7,0.0492957746478873,0.0864197530864197,"REAC:R-HSA-674695","REAC","RNA Polymerase II Pre-transcription Events",10588,1684,"REAC:R-HSA-73857",NA
"23","indianred4",TRUE,0.0364801815314574,10,101,3,0.0297029702970297,0.3,"REAC:R-HSA-418890","REAC","Role of second messengers in netrin-1 signaling",10588,1865,"REAC:R-HSA-373752",NA
"24","lavenderblush3",TRUE,0.028977392452233,11,84,3,0.0357142857142857,0.272727272727273,"REAC:R-HSA-5661231","REAC","Metallothioneins bind metals",10588,1291,"REAC:R-HSA-5660526",NA
"25","lightcyan",TRUE,0.0333313617924859,12994,115,104,0.904347826086957,0.00800369401262121,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"26","lightcyan",TRUE,0.0396125371915215,113,71,6,0.0845070422535211,0.0530973451327434,"REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane",10588,1898,"REAC:R-HSA-72766",NA
