"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.0300820577007523,19,140,4,0.0285714285714286,0.210526315789474,"KEGG:00531","KEGG","Glycosaminoglycan degradation",7747,79,"KEGG:00000",NA
"2","brown",TRUE,0.000922293028057068,12231,345,285,0.826086956521739,0.0233014471425067,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"3","brown",TRUE,0.0130890329990851,12994,345,294,0.852173913043478,0.02262582730491,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"4","brown",TRUE,0.0181688402068474,11093,345,259,0.750724637681159,0.0233480573334535,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"5","brown",TRUE,0.0374708749293879,11333,345,262,0.759420289855072,0.0231183270096179,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"6","cyan",TRUE,0.0216261427741334,216,94,10,0.106382978723404,0.0462962962962963,"KEGG:04024","KEGG","cAMP signaling pathway",7747,230,"KEGG:00000",NA
"7","cyan",TRUE,0.022396241515102,75,94,6,0.0638297872340425,0.08,"KEGG:04918","KEGG","Thyroid hormone synthesis",7747,350,"KEGG:00000",NA
"8","cyan",TRUE,0.0469948362002062,86,94,6,0.0638297872340425,0.0697674418604651,"KEGG:04911","KEGG","Insulin secretion",7747,343,"KEGG:00000",NA
"9","darkgreen",TRUE,0.0308282788295396,15,300,4,0.0133333333333333,0.266666666666667,"GO:0005671","GO:CC","Ada2/Gcn5/Ada3 transcription activator complex",16963,342,"GO:1902562",NA
"10","darkgreen",TRUE,0.0118607300835876,33,305,6,0.019672131147541,0.181818181818182,"GO:0140296","GO:MF","general transcription initiation factor binding",16268,11787,"GO:0008134",NA
