"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.000652194622251456,4723,308,123,0.399350649350649,0.0260427694262122,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"2","bisque4",TRUE,0.000682511461281951,12994,308,268,0.87012987012987,0.0206249038017547,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","bisque4",TRUE,0.00118475010196991,666,308,30,0.0974025974025974,0.045045045045045,"GO:0005815","GO:CC","microtubule organizing center",16963,474,"c(""GO:0015630"", ""GO:0110165"")",NA
"4","bisque4",TRUE,0.00342687919479349,1040,308,39,0.126623376623377,0.0375,"GO:0015630","GO:CC","microtubule cytoskeleton",16963,856,"GO:0005856",NA
"5","bisque4",TRUE,0.0073769347560559,554,308,25,0.0811688311688312,0.0451263537906137,"GO:0005813","GO:CC","centrosome",16963,472,"GO:0005815",NA
"6","bisque4",TRUE,0.0289851472715783,9588,308,206,0.668831168831169,0.0214851898206091,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"7","bisque4",TRUE,0.0374751468341501,4110,308,103,0.334415584415584,0.0250608272506083,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",16963,2154,"c(""GO:0043228"", ""GO:0043229"")",NA
"8","bisque4",TRUE,0.0382156582032911,4112,308,103,0.334415584415584,0.0250486381322957,"GO:0043228","GO:CC","non-membrane-bounded organelle",16963,2150,"GO:0043226",NA
"9","bisque4",TRUE,0.0406113477350224,11093,308,231,0.75,0.0208239430271342,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"10","bisque4",TRUE,0.0412520318499164,1291,308,42,0.136363636363636,0.0325329202168861,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"11","brown",TRUE,0.0359267934110569,12994,244,210,0.860655737704918,0.0161613052177928,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"12","brown4",TRUE,0.0281269967453292,65,188,6,0.0319148936170213,0.0923076923076923,"GO:0005882","GO:CC","intermediate filament",16963,528,"c(""GO:0045111"", ""GO:0099513"")",NA
"13","coral2",TRUE,0.0113394771962853,67,59,5,0.0847457627118644,0.0746268656716418,"KEGG:05221","KEGG","Acute myeloid leukemia",7747,442,"KEGG:00000",NA
"14","coral2",TRUE,0.0110679718576158,9,77,3,0.038961038961039,0.333333333333333,"REAC:R-HSA-1300642","REAC","Sperm Motility And Taxes",10588,2053,"REAC:R-HSA-1187000",NA
"15","darkgreen",TRUE,0.000557077864047712,12994,344,298,0.866279069767442,0.0229336616900108,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"16","darkgreen",TRUE,0.0146693273240536,9588,344,230,0.668604651162791,0.023988318731748,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"17","darkgreen",TRUE,0.0332803137310048,11093,344,257,0.747093023255814,0.0231677634544307,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"18","darkmagenta",TRUE,0.0496910958971076,7,43,2,0.0465116279069767,0.285714285714286,"GO:0017017","GO:MF","MAP kinase tyrosine/serine/threonine phosphatase activity",16268,3951,"c(""GO:0008138"", ""GO:0033549"")",NA
"19","darkmagenta",TRUE,0.0444604979184727,51,27,3,0.111111111111111,0.0588235294117647,"KEGG:04913","KEGG","Ovarian steroidogenesis",7747,345,"KEGG:00000",NA
"20","darkolivegreen",TRUE,0.00229782619126648,49,98,5,0.0510204081632653,0.102040816326531,"GO:0005902","GO:CC","microvillus",16963,548,"GO:0098858",NA
"21","darkolivegreen",TRUE,0.00260250914569031,8,98,3,0.0306122448979592,0.375,"GO:0031528","GO:CC","microvillus membrane",16963,1396,"c(""GO:0005902"", ""GO:0031253"")",NA
"22","darkorange2",TRUE,0.00183688276623289,12994,228,201,0.881578947368421,0.015468677851316,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"23","darkorange2",TRUE,0.00258550158121144,9937,228,165,0.723684210526316,0.0166046090369327,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"24","darkorange2",TRUE,0.0226978520134388,305,106,13,0.122641509433962,0.0426229508196721,"KEGG:05016","KEGG","Huntington disease",7747,388,"KEGG:00000",NA
"25","darkorange2",TRUE,0.0480431501198976,104,106,7,0.0660377358490566,0.0673076923076923,"KEGG:04659","KEGG","Th17 cell differentiation",7747,313,"KEGG:00000",NA
"26","darkred",TRUE,0.00360053082057575,69,73,6,0.0821917808219178,0.0869565217391304,"KEGG:04612","KEGG","Antigen processing and presentation",7747,299,"KEGG:00000",NA
"27","darkseagreen4",TRUE,0.0336675750159229,30,162,5,0.0308641975308642,0.166666666666667,"KEGG:00630","KEGG","Glyoxylate and dicarboxylate metabolism",7747,107,"KEGG:00000",NA
"28","darkslateblue",TRUE,0.0454168901690044,242,92,10,0.108695652173913,0.0413223140495868,"KEGG:05131","KEGG","Shigellosis",7747,401,"KEGG:00000",NA
"29","darkturquoise",TRUE,0.012312758344949,6,120,3,0.025,0.5,"GO:0035640","GO:BP","exploration behavior",15979,10598,"GO:0007610",NA
"30","darkturquoise",TRUE,0.000744157203796803,82,125,7,0.056,0.0853658536585366,"GO:0044853","GO:CC","plasma membrane raft",16963,2444,"c(""GO:0045121"", ""GO:0098590"")",NA
"31","darkturquoise",TRUE,0.00111865602497584,15,125,4,0.032,0.266666666666667,"GO:0005767","GO:CC","secondary lysosome",16963,429,"GO:0005764",NA
"32","darkturquoise",TRUE,0.00232997293864401,64,125,6,0.048,0.09375,"GO:0005776","GO:CC","autophagosome",16963,437,"GO:0005773",NA
"33","darkturquoise",TRUE,0.00414396374395801,694,125,17,0.136,0.0244956772334294,"GO:0098590","GO:CC","plasma membrane region",16963,3616,"c(""GO:0005886"", ""GO:0016020"")",NA
"34","darkturquoise",TRUE,0.00537302590482377,200,125,9,0.072,0.045,"GO:0045121","GO:CC","membrane raft",16963,2458,"GO:0098857",NA
"35","darkturquoise",TRUE,0.00559035704997813,201,125,9,0.072,0.0447761194029851,"GO:0098857","GO:CC","membrane microdomain",16963,3692,"GO:0098589",NA
"36","darkturquoise",TRUE,0.00761487191390491,209,125,9,0.072,0.0430622009569378,"GO:0098589","GO:CC","membrane region",16963,3615,"c(""GO:0016020"", ""GO:0098805"")",NA
"37","darkturquoise",TRUE,0.00986606319424655,9,125,3,0.024,0.333333333333333,"GO:0044754","GO:CC","autolysosome",16963,2432,"c(""GO:0005767"", ""GO:0005776"")",NA
"38","darkturquoise",TRUE,0.0167300063389847,2,125,2,0.016,1,"GO:0070288","GO:CC","ferritin complex",16963,2806,"GO:0032991",NA
"39","darkturquoise",TRUE,0.0167300063389847,2,125,2,0.016,1,"GO:0008043","GO:CC","intracellular ferritin complex",16963,617,"c(""GO:0005622"", ""GO:0070288"")",NA
"40","darkturquoise",TRUE,0.000231988757149242,58,55,6,0.109090909090909,0.103448275862069,"KEGG:04978","KEGG","Mineral absorption",7747,383,"KEGG:00000",NA
