"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.000120804243820778,9937,191,145,0.759162303664921,0.0145919291536681,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"2","black",TRUE,0.00122187685876626,12994,191,171,0.895287958115183,0.0131599199630599,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","black",TRUE,0.00308207778665268,2685,191,54,0.282722513089005,0.0201117318435754,"GO:0031090","GO:CC","organelle membrane",16963,1236,"c(""GO:0016020"", ""GO:0043227"")",NA
"4","black",TRUE,0.0171139135812218,7,191,3,0.0157068062827225,0.428571428571429,"GO:0032585","GO:CC","multivesicular body membrane",16963,1564,"c(""GO:0005771"", ""GO:0031902"")",NA
"5","brown",TRUE,7.53102083553934e-06,12994,427,372,0.871194379391101,0.0286285978143759,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"6","brown",TRUE,5.43553404434064e-05,9937,427,301,0.704918032786885,0.0302908322431317,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"7","brown",TRUE,0.0142636364156754,11093,427,317,0.742388758782201,0.0285765798251149,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"8","brown",TRUE,0.0282454528494503,4850,427,158,0.370023419203747,0.0325773195876289,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"9","brown",TRUE,0.0395007989969775,12231,427,341,0.798594847775176,0.0278799771073502,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"10","brown4",TRUE,0.0334649004711654,139,76,7,0.0921052631578947,0.0503597122302158,"KEGG:04120","KEGG","Ubiquitin mediated proteolysis",7747,248,"KEGG:00000",NA
"11","brown4",TRUE,0.0220883628574446,21,107,4,0.0373831775700935,0.19047619047619,"REAC:R-HSA-6804115","REAC","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain",10588,2164,"REAC:R-HSA-6791312",NA
"12","darkmagenta",TRUE,0.0219547949230455,2012,120,41,0.341666666666667,0.0203777335984095,"REAC:R-HSA-392499","REAC","Metabolism of proteins",10588,1281,"REAC:0000000",NA
"13","darkmagenta",TRUE,0.0265327530571087,1410,120,32,0.266666666666667,0.0226950354609929,"REAC:R-HSA-597592","REAC","Post-translational protein modification",10588,1597,"REAC:R-HSA-392499",NA
"14","darkolivegreen",TRUE,0.00303535535275772,3,376,3,0.00797872340425532,1,"GO:0030689","GO:CC","Noc complex",16963,1161,"c(""GO:0005634"", ""GO:0032991"")",NA
"15","darkolivegreen",TRUE,0.0046668188845076,12231,376,306,0.813829787234043,0.025018395879323,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"16","darkolivegreen",TRUE,0.0231083499256064,11093,376,280,0.74468085106383,0.025241143063193,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"17","darkolivegreen",TRUE,0.0496451062546831,5,366,3,0.00819672131147541,0.6,"GO:0046030","GO:MF","inositol trisphosphate phosphatase activity",16268,7308,"GO:0052745",NA
"18","darkorange",TRUE,0.000285511634558911,12994,376,325,0.86436170212766,0.0250115437894413,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"19","darkorange",TRUE,0.000347551136586563,797,376,40,0.106382978723404,0.0501882057716437,"GO:0005730","GO:CC","nucleolus",16963,395,"c(""GO:0031981"", ""GO:0043232"")",NA
"20","darkorange",TRUE,0.00172530233262819,6463,376,185,0.492021276595745,0.0286244777966888,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"21","darkorange",TRUE,0.00176582164695421,9588,376,254,0.675531914893617,0.0264914476428869,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"22","darkorange",TRUE,0.00358054142242291,3932,376,123,0.327127659574468,0.0312817904374364,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"23","darkorange",TRUE,0.00693350132122659,4639,376,139,0.36968085106383,0.0299633541711576,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"24","darkorange",TRUE,0.0102332239053959,5682,376,163,0.433510638297872,0.0286870820133756,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"25","darkorange",TRUE,0.0102332239053959,5682,376,163,0.433510638297872,0.0286870820133756,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"26","darkorange",TRUE,0.0102332239053959,5682,376,163,0.433510638297872,0.0286870820133756,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"27","darkorange",TRUE,0.0227455190124378,12231,376,303,0.805851063829787,0.0247731174883493,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"28","darkorange",TRUE,0.0364476464165888,11093,376,279,0.742021276595745,0.0251509961236816,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"29","darkorange",TRUE,0.0175589621534899,29,368,6,0.016304347826087,0.206896551724138,"GO:0035198","GO:MF","miRNA binding",16268,6313,"GO:0061980",NA
"30","darkorange",TRUE,0.0350390638427804,13377,368,329,0.894021739130435,0.0245944531658817,"GO:0005488","GO:MF","binding",16268,1880,"GO:0003674",NA
"31","darkorange2",TRUE,0.0223909905304638,156,223,11,0.0493273542600897,0.0705128205128205,"GO:0009266","GO:BP","response to temperature stimulus",15979,3898,"GO:0009628",NA
"32","darkorange2",TRUE,0.0466112177991348,111,223,9,0.0403587443946188,0.0810810810810811,"GO:0034605","GO:BP","cellular response to heat",15979,10044,"c(""GO:0009408"", ""GO:0033554"")",NA
"33","darkorange2",TRUE,0.0372102546224127,1032,228,29,0.12719298245614,0.0281007751937985,"GO:0000790","GO:CC","nuclear chromatin",16963,116,"c(""GO:0000228"", ""GO:0000785"")",NA
"34","darkorange2",TRUE,0.000368729782710696,991,227,34,0.149779735682819,0.0343087790110999,"GO:0000981","GO:MF","DNA-binding transcription factor activity, RNA polymerase II-specific",16268,132,"GO:0003700",NA
"35","darkorange2",TRUE,0.000702609117711524,1020,227,34,0.149779735682819,0.0333333333333333,"GO:0043565","GO:MF","sequence-specific DNA binding",16268,6900,"GO:0003677",NA
"36","darkorange2",TRUE,0.00158297050758111,1611,227,45,0.198237885462555,0.0279329608938547,"GO:0140110","GO:MF","transcription regulator activity",16268,11766,"GO:0003674",NA
"37","darkorange2",TRUE,0.00235660779947642,797,227,28,0.123348017621145,0.0351317440401506,"GO:1990837","GO:MF","sequence-specific double-stranded DNA binding",16268,12154,"c(""GO:0003690"", ""GO:0043565"")",NA
"38","darkorange2",TRUE,0.00492011150232241,1216,227,36,0.158590308370044,0.0296052631578947,"GO:0003700","GO:MF","DNA-binding transcription factor activity",16268,428,"GO:0140110",NA
"39","darkorange2",TRUE,0.00746174701377825,756,227,26,0.114537444933921,0.0343915343915344,"GO:0001067","GO:MF","regulatory region nucleic acid binding",16268,182,"GO:0003676",NA
"40","darkorange2",TRUE,0.00746174701377825,756,227,26,0.114537444933921,0.0343915343915344,"GO:0000976","GO:MF","transcription regulatory region sequence-specific DNA binding",16268,128,"c(""GO:0001067"", ""GO:1990837"")",NA
"41","darkorange2",TRUE,0.0131619935413936,876,227,28,0.123348017621145,0.0319634703196347,"GO:0003690","GO:MF","double-stranded DNA binding",16268,420,"GO:0003677",NA
"42","darkorange2",TRUE,0.0138433150871481,692,227,24,0.105726872246696,0.0346820809248555,"GO:0000977","GO:MF","RNA polymerase II transcription regulatory region sequence-specific DNA binding",16268,129,"GO:0000976",NA
"43","darkorange2",TRUE,0.0182812958328443,484,227,19,0.0837004405286344,0.0392561983471074,"GO:0000987","GO:MF","cis-regulatory region sequence-specific DNA binding",16268,136,"GO:0000976",NA
"44","darkorange2",TRUE,0.0301388773567597,460,227,18,0.079295154185022,0.0391304347826087,"GO:0000978","GO:MF","RNA polymerase II cis-regulatory region sequence-specific DNA binding",16268,130,"c(""GO:0000977"", ""GO:0000987"")",NA
"45","darkorange2",TRUE,0.0430495701805,1510,227,39,0.171806167400881,0.0258278145695364,"GO:0003677","GO:MF","DNA binding",16268,408,"GO:0003676",NA
"46","darkred",TRUE,0.0420382111027129,12994,207,180,0.869565217391304,0.0138525473295367,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"47","darkred",TRUE,0.000630528698698939,65,207,8,0.0386473429951691,0.123076923076923,"GO:0030374","GO:MF","nuclear receptor transcription coactivator activity",16268,4876,"GO:0003713",NA
"48","darkred",TRUE,0.015302863587173,6,207,3,0.0144927536231884,0.5,"GO:0004706","GO:MF","JUN kinase kinase kinase activity",16268,1289,"GO:0004709",NA
