"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","blue",TRUE,0.0038887725843382,254,520,22,0.0423076923076923,0.0866141732283465,"GO:0019898","GO:CC","extrinsic component of membrane",16963,1003,"c(""GO:0016020"", ""GO:0110165"")",NA
"2","brown",TRUE,0.0351217631018121,5,394,3,0.00761421319796954,0.6,"GO:0097651","GO:CC","phosphatidylinositol 3-kinase complex, class I",16963,3501,"GO:0005942",NA
"3","cyan",TRUE,0.0409535336508747,9269,746,487,0.652815013404826,0.0525407271550329,"GO:0044237","GO:BP","cellular metabolic process",15979,12812,"c(""GO:0008152"", ""GO:0009987"")",NA
"4","cyan",TRUE,5.2389453045531e-08,11093,794,600,0.755667506297229,0.0540881637068422,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"5","cyan",TRUE,1.35247201952361e-07,12994,794,677,0.85264483627204,0.0521009696783131,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"6","cyan",TRUE,2.2835468781467e-07,9588,794,531,0.668765743073048,0.0553817271589487,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"7","cyan",TRUE,7.11669928816585e-07,12231,794,643,0.809823677581864,0.0525713351320415,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"8","cyan",TRUE,7.6404594488605e-07,11333,794,605,0.761964735516373,0.0533839230565605,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"9","cyan",TRUE,0.00149903121509262,6463,794,363,0.457178841309824,0.0561658672443138,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"10","cyan",TRUE,0.0183760894666765,63,509,12,0.0235756385068762,0.19047619047619,"REAC:R-HSA-1834949","REAC","Cytosolic sensors of pathogen-associated DNA ",10588,390,"REAC:R-HSA-168249",NA
"11","cyan",TRUE,0.0345597899935206,23,509,7,0.0137524557956778,0.304347826086957,"REAC:R-HSA-73980","REAC","RNA Polymerase III Transcription Termination",10588,1699,"REAC:R-HSA-74158",NA
"12","darkgreen",TRUE,0.0332636699365993,39,267,7,0.0262172284644195,0.179487179487179,"KEGG:00513","KEGG","Various types of N-glycan biosynthesis",7747,70,"KEGG:00000",NA
"13","green",TRUE,0.0139744640098523,142,492,16,0.032520325203252,0.112676056338028,"GO:0007033","GO:BP","vacuole organization",15979,2985,"GO:0006996",NA
"14","green",TRUE,0.0284161371874458,12994,511,426,0.833659491193738,0.0327843620132369,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"15","green",TRUE,0.0487488983667229,12231,511,404,0.790606653620352,0.033030823317799,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"16","green",TRUE,0.04996044239839,9,511,4,0.00782778864970646,0.444444444444444,"GO:0045503","GO:MF","dynein light chain binding",16268,7270,"GO:0005515",NA
"17","greenyellow",TRUE,0.00576660596672169,12994,669,556,0.831091180866966,0.0427889795290134,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"18","greenyellow",TRUE,0.0178575460892559,11093,669,484,0.723467862481315,0.0436311187235193,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"19","grey60",TRUE,0.00179731018667199,12994,296,257,0.868243243243243,0.0197783592427274,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"20","grey60",TRUE,0.0058573329533063,12231,296,244,0.824324324324324,0.0199493091325321,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"21","grey60",TRUE,0.0366680320678434,11093,296,223,0.753378378378378,0.020102767511043,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"22","lightcyan",TRUE,0.000188643211475838,6944,671,358,0.533532041728763,0.0515552995391705,"GO:0044260","GO:BP","cellular macromolecule metabolic process",15979,12827,"c(""GO:0043170"", ""GO:0044237"")",NA
"23","lightcyan",TRUE,0.000872448593888539,8079,671,402,0.599105812220566,0.0497586334942443,"GO:0043170","GO:BP","macromolecule metabolic process",15979,12307,"GO:0071704",NA
