"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.000886954610386247,248,344,20,0.0581395348837209,0.0806451612903226,"GO:0050804","GO:BP","modulation of chemical synaptic transmission",15979,15580,"c(""GO:0007268"", ""GO:0099177"")",NA
"2","black",TRUE,0.000945755524934787,249,344,20,0.0581395348837209,0.0803212851405622,"GO:0099177","GO:BP","regulation of trans-synaptic signaling",15979,22654,"c(""GO:0010646"", ""GO:0023051"", ""GO:0099537"")",NA
"3","black",TRUE,0.0156878863368309,489,344,27,0.0784883720930233,0.0552147239263804,"GO:0098916","GO:BP","anterograde trans-synaptic signaling",15979,22515,"GO:0099537",NA
"4","black",TRUE,0.0156878863368309,489,344,27,0.0784883720930233,0.0552147239263804,"GO:0007268","GO:BP","chemical synaptic transmission",15979,3194,"GO:0098916",NA
"5","black",TRUE,0.01956581851168,495,344,27,0.0784883720930233,0.0545454545454545,"GO:0099537","GO:BP","trans-synaptic signaling",15979,22685,"GO:0099536",NA
"6","black",TRUE,0.0357741440113196,512,344,27,0.0784883720930233,0.052734375,"GO:0099536","GO:BP","synaptic signaling",15979,22684,"GO:0007267",NA
"7","black",TRUE,0.0482863224509769,41,344,7,0.0203488372093023,0.170731707317073,"GO:0018198","GO:BP","peptidyl-cysteine modification",15979,6130,"GO:0018193",NA
"8","black",TRUE,0.00229543116799615,12994,359,308,0.857938718662953,0.0237032476527628,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"9","black",TRUE,0.0167324024957306,102,359,10,0.0278551532033426,0.0980392156862745,"GO:0045211","GO:CC","postsynaptic membrane",16963,2470,"c(""GO:0097060"", ""GO:0098794"")",NA
"10","black",TRUE,0.0206385895203207,148,359,12,0.0334261838440111,0.0810810810810811,"GO:0097060","GO:CC","synaptic membrane",16963,3279,"c(""GO:0045202"", ""GO:0098590"")",NA
"11","black",TRUE,0.0255393176081758,604,359,28,0.0779944289693593,0.0463576158940397,"GO:0045202","GO:CC","synapse",16963,2468,"GO:0030054",NA
"12","black",TRUE,0.0494566082820926,694,359,30,0.0835654596100279,0.0432276657060519,"GO:0098590","GO:CC","plasma membrane region",16963,3616,"c(""GO:0005886"", ""GO:0016020"")",NA
"13","black",TRUE,0.013663698114005,149,362,13,0.0359116022099447,0.087248322147651,"GO:0019902","GO:MF","phosphatase binding",16268,4658,"GO:0019899",NA
"14","blue",TRUE,0.00442737621830397,9588,434,288,0.663594470046083,0.0300375469336671,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"15","blue",TRUE,0.036280000200352,3932,434,134,0.308755760368664,0.0340793489318413,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"16","blue",TRUE,0.0035604296282715,2024,429,85,0.198135198135198,0.04199604743083,"GO:0016740","GO:MF","transferase activity",16268,3743,"GO:0003824",NA
"17","blue",TRUE,0.0113783279995498,91,202,10,0.0495049504950495,0.10989010989011,"KEGG:03015","KEGG","mRNA surveillance pathway",7747,205,"KEGG:00000",NA
"18","blue",TRUE,0.039415960427798,53,202,7,0.0346534653465347,0.132075471698113,"KEGG:04330","KEGG","Notch signaling pathway",7747,278,"KEGG:00000",NA
"19","brown",TRUE,1.20914844250701e-20,768,529,86,0.162570888468809,0.111979166666667,"GO:0016071","GO:BP","mRNA metabolic process",15979,5718,"GO:0016070",NA
"20","brown",TRUE,7.19818694071867e-15,4133,529,227,0.429111531190926,0.0549237841761432,"GO:0090304","GO:BP","nucleic acid metabolic process",15979,21663,"c(""GO:0006139"", ""GO:0043170"")",NA
"21","brown",TRUE,5.76425930259072e-14,9269,529,398,0.752362948960302,0.0429388283525731,"GO:0044237","GO:BP","cellular metabolic process",15979,12812,"c(""GO:0008152"", ""GO:0009987"")",NA
"22","brown",TRUE,6.43764353885795e-14,4576,529,241,0.455576559546314,0.0526660839160839,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",15979,2192,"c(""GO:0006725"", ""GO:0034641"", ""GO:0044238"", ""GO:0046483"", ""GO:1901360"")",NA
"23","brown",TRUE,9.71643997782075e-14,3702,529,207,0.391304347826087,0.0559157212317666,"GO:0016070","GO:BP","RNA metabolic process",15979,5717,"GO:0090304",NA
