"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.0162464794015038,275,132,10,0.0757575757575758,0.0363636363636364,"GO:0000151","GO:CC","ubiquitin ligase complex",16963,25,"c(""GO:0005622"", ""GO:1990234"")",NA
"2","bisque4",TRUE,0.02249777144684,757,132,17,0.128787878787879,0.0224570673712021,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"3","black",TRUE,0.0314139991784274,97,106,7,0.0660377358490566,0.0721649484536082,"KEGG:05215","KEGG","Prostate cancer",7747,436,"KEGG:00000",NA
"4","darkorange",TRUE,0.0164792499551737,2,69,2,0.0289855072463768,1,"REAC:R-HSA-166020","REAC","Transfer of LPS from LBP carrier to CD14",10588,2262,"REAC:R-HSA-166016",NA
"5","honeydew1",TRUE,0.0331575979296001,79,96,6,0.0625,0.0759493670886076,"KEGG:03008","KEGG","Ribosome biogenesis in eukaryotes",7747,202,"KEGG:00000",NA
"6","lightsteelblue1",TRUE,0.012988201958968,8,93,3,0.032258064516129,0.375,"REAC:R-HSA-190373","REAC","FGFR1c ligand binding and activation",10588,810,"REAC:R-HSA-190242",NA
"7","lightsteelblue1",TRUE,0.012988201958968,8,93,3,0.032258064516129,0.375,"REAC:R-HSA-1839122","REAC","Signaling by activated point mutants of FGFR1",10588,2026,"REAC:R-HSA-1839124",NA
"8","lightsteelblue1",TRUE,0.0158631632394964,23,93,4,0.043010752688172,0.173913043478261,"REAC:R-HSA-5654732","REAC","Negative regulation of FGFR3 signaling",10588,1402,"REAC:R-HSA-5654741",NA
"9","lightsteelblue1",TRUE,0.0193582851663379,9,93,3,0.032258064516129,0.333333333333333,"REAC:R-HSA-190375","REAC","FGFR2c ligand binding and activation",10588,815,"REAC:R-HSA-190241",NA
"10","lightsteelblue1",TRUE,0.0193582851663379,9,93,3,0.032258064516129,0.333333333333333,"REAC:R-HSA-1839130","REAC","Signaling by activated point mutants of FGFR3",10588,2027,"REAC:R-HSA-2033514",NA
