"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.0125074316682379,3077,369,106,0.287262872628726,0.0344491387715307,"GO:0051641","GO:BP","cellular localization",15979,16250,"c(""GO:0009987"", ""GO:0051179"")",NA
"2","black",TRUE,0.00441316013169093,12994,391,333,0.851662404092072,0.0256272125596429,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","brown",TRUE,0.0332702258701366,149,335,15,0.0447761194029851,0.100671140939597,"REAC:R-HSA-5358351","REAC","Signaling by Hedgehog",10588,1977,"REAC:R-HSA-162582",NA
"4","cyan",TRUE,0.00723357770493775,4639,413,151,0.365617433414044,0.0325501185600345,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"5","cyan",TRUE,0.0133223243969257,12994,413,349,0.845036319612591,0.0268585501000462,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"6","cyan",TRUE,0.0377046142374079,319,413,20,0.0484261501210654,0.0626959247648903,"GO:0016607","GO:CC","nuclear speck",16963,920,"GO:0016604",NA
"7","cyan",TRUE,0.04699070627637,12231,413,330,0.799031476997579,0.0269806230071131,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"8","cyan",TRUE,0.014265120231371,534,406,30,0.0738916256157636,0.0561797752808989,"GO:0019901","GO:MF","protein kinase binding",16268,4657,"GO:0019900",NA
"9","cyan",TRUE,0.0291808746522534,610,406,32,0.0788177339901478,0.0524590163934426,"GO:0019900","GO:MF","kinase binding",16268,4656,"GO:0019899",NA
"10","cyan",TRUE,0.0329286309220099,359,260,22,0.0846153846153846,0.0612813370473538,"REAC:R-HSA-3700989","REAC","Transcriptional Regulation by TP53",10588,2249,"REAC:R-HSA-212436",NA
"11","green",TRUE,0.000960103552293452,9937,477,327,0.685534591194969,0.0329073160913757,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"12","green",TRUE,0.00531956874069163,12994,477,402,0.842767295597484,0.030937355702632,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"13","green",TRUE,0.0360318206033122,2685,477,106,0.222222222222222,0.0394785847299814,"GO:0031090","GO:CC","organelle membrane",16963,1236,"c(""GO:0016020"", ""GO:0043227"")",NA
"14","greenyellow",TRUE,0.0398824218252065,501,455,32,0.0703296703296703,0.063872255489022,"GO:0055114","GO:BP","oxidation-reduction process",15979,17066,"GO:0008152",NA
