"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.0419347602602278,17,73,3,0.0410958904109589,0.176470588235294,"KEGG:00910","KEGG","Nitrogen metabolism",7747,138,"KEGG:00000",NA
"2","blue2",TRUE,0.0182389855901588,3489,143,54,0.377622377622378,0.0154772141014617,"GO:0036211","GO:BP","protein modification process",15979,11015,"c(""GO:0019538"", ""GO:0043412"")",NA
"3","blue2",TRUE,0.0182389855901588,3489,143,54,0.377622377622378,0.0154772141014617,"GO:0006464","GO:BP","cellular protein modification process",15979,2477,"c(""GO:0036211"", ""GO:0044267"")",NA
"4","blue2",TRUE,0.0416216288217966,171,143,9,0.0629370629370629,0.0526315789473684,"GO:0002478","GO:BP","antigen processing and presentation of exogenous peptide antigen",15979,1148,"c(""GO:0019884"", ""GO:0048002"")",NA
"5","blue2",TRUE,0.0172898776846657,132,72,7,0.0972222222222222,0.053030303030303,"KEGG:05017","KEGG","Spinocerebellar ataxia",7747,389,"KEGG:00000",NA
"6","coral1",TRUE,0.000570772537873387,7,160,4,0.025,0.571428571428571,"GO:0003344","GO:BP","pericardium morphogenesis",15979,1941,"c(""GO:0002011"", ""GO:0048598"", ""GO:0060039"")",NA
"7","coral1",TRUE,0.00521556720837085,11,160,4,0.025,0.363636363636364,"GO:0060039","GO:BP","pericardium development",15979,17115,"c(""GO:0007507"", ""GO:0060429"")",NA
"8","coral1",TRUE,0.00736607985989942,25,160,5,0.03125,0.2,"GO:0061383","GO:BP","trabecula morphogenesis",15979,18378,"GO:0009653",NA
"9","darkslateblue",TRUE,0.00782676764680056,9937,159,118,0.742138364779874,0.0118748113112609,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"10","darkturquoise",TRUE,0.00720851993028756,130,154,8,0.051948051948052,0.0615384615384615,"GO:0008021","GO:CC","synaptic vesicle",16963,614,"c(""GO:0070382"", ""GO:0098793"")",NA
"11","darkturquoise",TRUE,0.0191075947728625,149,154,8,0.051948051948052,0.0536912751677852,"GO:0070382","GO:CC","exocytic vesicle",16963,2824,"c(""GO:0030133"", ""GO:0099503"")",NA
"12","darkturquoise",TRUE,0.0247397743573737,4723,154,65,0.422077922077922,0.0137624391276731,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"13","darkviolet",TRUE,0.0413711008172378,2,106,2,0.0188679245283019,1,"REAC:R-HSA-111995","REAC","phospho-PLA2 pathway",10588,2405,"REAC:R-HSA-111996",NA
"14","green",TRUE,0.0100438843548008,8,118,3,0.0254237288135593,0.375,"GO:0051880","GO:MF","G-quadruplex DNA binding",16268,9308,"GO:0003677",NA
"15","grey60",TRUE,0.0382719445223213,190,128,9,0.0703125,0.0473684210526316,"GO:0015931","GO:BP","nucleobase-containing compound transport",15979,5628,"c(""GO:0071702"", ""GO:0071705"")",NA
"16","ivory",TRUE,0.00612020501886563,29,100,4,0.04,0.137931034482759,"GO:0044232","GO:CC","organelle membrane contact site",16963,2313,"c(""GO:0043226"", ""GO:0110165"")",NA
"17","ivory",TRUE,0.0175195924976073,14,100,3,0.03,0.214285714285714,"GO:0044233","GO:CC","mitochondria-associated endoplasmic reticulum membrane",16963,2314,"GO:0044232",NA
