"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.0120706741206337,1561,193,36,0.186528497409326,0.0230621396540679,"GO:0031226","GO:CC","intrinsic component of plasma membrane",16963,1258,"c(""GO:0005886"", ""GO:0031224"")",NA
"2","bisque4",TRUE,0.0121233282615704,1498,193,35,0.181347150259067,0.0233644859813084,"GO:0005887","GO:CC","integral component of plasma membrane",16963,533,"c(""GO:0016021"", ""GO:0031226"")",NA
"3","bisque4",TRUE,0.0197884791225966,2334,193,47,0.243523316062176,0.0201371036846615,"GO:0016021","GO:CC","integral component of membrane",16963,869,"GO:0031224",NA
"4","bisque4",TRUE,0.0283977506754004,2438,193,48,0.248704663212435,0.0196882690730107,"GO:0031224","GO:CC","intrinsic component of membrane",16963,1256,"c(""GO:0016020"", ""GO:0110165"")",NA
"5","bisque4",TRUE,0.00480881367110263,13,194,4,0.0206185567010309,0.307692307692308,"GO:0004551","GO:MF","nucleotide diphosphatase activity",16268,1151,"GO:0016462",NA
"6","darkgreen",TRUE,0.000797458925640045,3932,198,75,0.378787878787879,0.0190742624618515,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"7","darkgreen",TRUE,0.00918642180581017,11093,198,156,0.787878787878788,0.014062922563779,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"8","darkgreen",TRUE,0.0123639127540748,12231,198,167,0.843434343434343,0.0136538304308724,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"9","darkgreen",TRUE,0.0196458404108976,5682,198,93,0.46969696969697,0.0163674762407603,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"10","darkgreen",TRUE,0.0196458404108976,5682,198,93,0.46969696969697,0.0163674762407603,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"11","darkgreen",TRUE,0.0196458404108976,5682,198,93,0.46969696969697,0.0163674762407603,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"12","darkgreen",TRUE,0.0297135698380133,4639,198,79,0.398989898989899,0.017029532226773,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"13","darkgreen",TRUE,0.0485131064882084,11333,198,156,0.787878787878788,0.0137651107385511,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"14","darkgrey",TRUE,0.00584966356804977,124,87,8,0.0919540229885057,0.0645161290322581,"KEGG:04110","KEGG","Cell cycle",7747,242,"KEGG:00000",NA
"15","darkorange",TRUE,0.0396144842713551,11,112,3,0.0267857142857143,0.272727272727273,"KEGG:00130","KEGG","Ubiquinone and other terpenoid-quinone biosynthesis",7747,17,"KEGG:00000",NA
"16","darkorange2",TRUE,0.00893131325670848,6,151,3,0.0198675496688742,0.5,"GO:0009008","GO:MF","DNA-methyltransferase activity",16268,2638,"c(""GO:0008168"", ""GO:0140097"")",NA
"17","darkorange2",TRUE,0.0268559825642892,42,108,5,0.0462962962962963,0.119047619047619,"REAC:R-HSA-419037","REAC","NCAM1 interactions",10588,1353,"REAC:R-HSA-375165",NA
"18","darkslateblue",TRUE,0.0144547538408508,45,92,5,0.0543478260869565,0.111111111111111,"KEGG:02010","KEGG","ABC transporters",7747,194,"KEGG:00000",NA
"19","floralwhite",TRUE,0.0054441564623169,9588,163,118,0.723926380368098,0.0123070504797664,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"20","floralwhite",TRUE,0.0481770858148022,11093,163,128,0.785276073619632,0.0115388082574597,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"21","green",TRUE,0.0227874028468902,2024,190,43,0.226315789473684,0.0212450592885375,"GO:0016740","GO:MF","transferase activity",16268,3743,"GO:0003824",NA
"22","grey60",TRUE,0.0494650003116031,2,154,2,0.012987012987013,1,"GO:0001734","GO:MF","mRNA (N6-adenosine)-methyltransferase activity",16268,325,"GO:0008174",NA
