"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.0229431793439413,32,118,4,0.0338983050847458,0.125,"GO:0016328","GO:CC","lateral plasma membrane",16963,883,"c(""GO:0005886"", ""GO:0110165"")",NA
"2","black",TRUE,0.0282828555883722,2,121,2,0.0165289256198347,1,"GO:0016422","GO:MF","mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity",16268,3557,"GO:0008174",NA
"3","blue",TRUE,0.000370545075502068,3932,163,65,0.398773006134969,0.0165310274669379,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"4","blue",TRUE,0.000857468161418296,5682,163,83,0.50920245398773,0.0146075325589581,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"5","blue",TRUE,0.000857468161418296,5682,163,83,0.50920245398773,0.0146075325589581,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"6","blue",TRUE,0.000857468161418296,5682,163,83,0.50920245398773,0.0146075325589581,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"7","blue",TRUE,0.00343356091628246,4639,163,70,0.429447852760736,0.0150894589351153,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"8","brown4",TRUE,0.00026768699265439,12994,275,242,0.88,0.0186239802985994,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"9","brown4",TRUE,0.00106431115101019,11093,275,214,0.778181818181818,0.0192914450554404,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"10","brown4",TRUE,0.0027259276904481,9588,275,190,0.690909090909091,0.0198164372131831,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
