"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,9.20144381471341e-06,12994,725,614,0.846896551724138,0.0472525781129752,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"2","black",TRUE,0.000172008424818954,9937,725,488,0.673103448275862,0.0491093891516554,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"3","black",TRUE,0.00374569571514263,11093,725,527,0.726896551724138,0.0475074371225097,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"4","black",TRUE,0.00609520814573223,12231,725,571,0.787586206896552,0.0466846537486714,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"5","black",TRUE,0.00881056421529363,4850,725,257,0.35448275862069,0.0529896907216495,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"6","black",TRUE,0.0140345867069693,37,479,9,0.0187891440501044,0.243243243243243,"REAC:R-HSA-5685938","REAC","HDR through Single Strand Annealing (SSA)",10588,983,"REAC:R-HSA-5693567",NA
"7","black",TRUE,0.0176625431861526,38,479,9,0.0187891440501044,0.236842105263158,"REAC:R-HSA-5689896","REAC","Ovarian tumor domain proteases",10588,1477,"REAC:R-HSA-5688426",NA
"8","black",TRUE,0.0238778778732379,1410,479,94,0.196242171189979,0.0666666666666667,"REAC:R-HSA-597592","REAC","Post-translational protein modification",10588,1597,"REAC:R-HSA-392499",NA
"9","black",TRUE,0.0402692851510511,144,479,18,0.0375782881002088,0.125,"REAC:R-HSA-9612973","REAC","Autophagy",10588,179,"REAC:0000000",NA
"10","blue",TRUE,0.00306293039164873,495,723,47,0.0650069156293223,0.094949494949495,"GO:0099537","GO:BP","trans-synaptic signaling",15979,22685,"GO:0099536",NA
"11","blue",TRUE,0.00338673169261058,512,723,48,0.0663900414937759,0.09375,"GO:0099536","GO:BP","synaptic signaling",15979,22684,"GO:0007267",NA
"12","blue",TRUE,0.00513022373218888,489,723,46,0.0636237897648686,0.0940695296523517,"GO:0007268","GO:BP","chemical synaptic transmission",15979,3194,"GO:0098916",NA
"13","blue",TRUE,0.00513022373218888,489,723,46,0.0636237897648686,0.0940695296523517,"GO:0098916","GO:BP","anterograde trans-synaptic signaling",15979,22515,"GO:0099537",NA
"14","blue",TRUE,0.0106341020716211,116,723,18,0.024896265560166,0.155172413793103,"GO:0048167","GO:BP","regulation of synaptic plasticity",15979,14804,"c(""GO:0050804"", ""GO:0065008"")",NA
"15","blue",TRUE,0.0168902377807976,1165,723,85,0.117565698478562,0.0729613733905579,"GO:0120036","GO:BP","plasma membrane bounded cell projection organization",15979,23095,"GO:0030030",NA
"16","blue",TRUE,0.0191685495144328,248,723,28,0.0387275242047026,0.112903225806452,"GO:0050804","GO:BP","modulation of chemical synaptic transmission",15979,15580,"c(""GO:0007268"", ""GO:0099177"")",NA
"17","blue",TRUE,0.0206917047707984,249,723,28,0.0387275242047026,0.112449799196787,"GO:0099177","GO:BP","regulation of trans-synaptic signaling",15979,22654,"c(""GO:0010646"", ""GO:0023051"", ""GO:0099537"")",NA
"18","blue",TRUE,0.0274592040385208,1180,723,85,0.117565698478562,0.0720338983050847,"GO:0030030","GO:BP","cell projection organization",15979,7736,"GO:0016043",NA
"19","blue",TRUE,0.0275936658680157,732,723,59,0.0816044260027663,0.0806010928961749,"GO:0048666","GO:BP","neuron development",15979,15184,"c(""GO:0030182"", ""GO:0048468"")",NA
"20","blue",TRUE,0.0278893381094844,5588,723,307,0.424619640387275,0.0549391553328561,"GO:0071840","GO:BP","cellular component organization or biogenesis",15979,20037,"GO:0009987",NA
"21","blue",TRUE,0.0278907245148881,3077,723,185,0.255878284923928,0.0601234969125772,"GO:0051641","GO:BP","cellular localization",15979,16250,"c(""GO:0009987"", ""GO:0051179"")",NA
"22","blue",TRUE,0.0312936826531407,1694,723,113,0.156293222683264,0.0667060212514758,"GO:0050790","GO:BP","regulation of catalytic activity",15979,15569,"GO:0065009",NA
"23","blue",TRUE,0.0357185468413104,672,723,55,0.0760719225449516,0.0818452380952381,"GO:0031175","GO:BP","neuron projection development",15979,8277,"c(""GO:0048666"", ""GO:0120036"")",NA
"24","blue",TRUE,0.0384681143987394,139,723,19,0.0262793914246196,0.136690647482014,"GO:0006836","GO:BP","neurotransmitter transport",15979,2819,"GO:0006810",NA
"25","blue",TRUE,0.0400811975461136,2485,723,154,0.213001383125864,0.0619718309859155,"GO:0051649","GO:BP","establishment of localization in cell",15979,16258,"c(""GO:0051234"", ""GO:0051641"")",NA
"26","blue",TRUE,0.0449704869648586,2258,723,142,0.19640387275242,0.0628875110717449,"GO:0065009","GO:BP","regulation of molecular function",15979,18882,"GO:0065007",NA
"27","blue",TRUE,0.000182213080426616,784,743,65,0.0874831763122476,0.0829081632653061,"GO:0043005","GO:CC","neuron projection",16963,2115,"GO:0120025",NA
"28","blue",TRUE,0.000540028098126166,3546,743,208,0.279946164199192,0.0586576424139876,"GO:0031982","GO:CC","vesicle",16963,1473,"GO:0043227",NA
"29","blue",TRUE,0.00054973313959556,319,743,34,0.0457604306864065,0.106583072100313,"GO:0030424","GO:CC","axon",16963,1118,"GO:0043005",NA
"30","blue",TRUE,0.000550130946545267,90,743,16,0.0215343203230148,0.177777777777778,"GO:0030427","GO:CC","site of polarized growth",16963,1121,"GO:0110165",NA
"31","blue",TRUE,0.00109441531312907,84,743,15,0.0201884253028264,0.178571428571429,"GO:0030426","GO:CC","growth cone",16963,1120,"c(""GO:0030427"", ""GO:0150034"")",NA
"32","blue",TRUE,0.00259813021688042,1296,743,90,0.121130551816958,0.0694444444444444,"GO:0030054","GO:CC","cell junction",16963,1045,"GO:0110165",NA
"33","blue",TRUE,0.00309865788609794,1413,743,96,0.129205921938089,0.0679405520169851,"GO:0120025","GO:CC","plasma membrane bounded cell projection",16963,3893,"GO:0042995",NA
"34","blue",TRUE,0.0035549309069213,1835,743,118,0.158815612382234,0.0643051771117166,"GO:0031410","GO:CC","cytoplasmic vesicle",16963,1341,"c(""GO:0005737"", ""GO:0097708"")",NA
"35","blue",TRUE,0.0036457543221037,1836,743,118,0.158815612382234,0.0642701525054466,"GO:0097708","GO:CC","intracellular vesicle",16963,3529,"c(""GO:0031982"", ""GO:0043229"")",NA
"36","blue",TRUE,0.00475451737814792,1428,743,96,0.129205921938089,0.0672268907563025,"GO:0042995","GO:CC","cell projection",16963,2114,"GO:0110165",NA
"37","blue",TRUE,0.00838828688099151,604,743,49,0.0659488559892328,0.0811258278145695,"GO:0045202","GO:CC","synapse",16963,2468,"GO:0030054",NA
"38","blue",TRUE,0.0100679172015881,9937,743,488,0.656796769851952,0.0491093891516554,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"39","blue",TRUE,0.0142815626906714,1583,743,102,0.137281292059219,0.0644346178142767,"GO:0098588","GO:CC","bounding membrane of organelle",16963,3614,"GO:0031090",NA
"40","blue",TRUE,0.0158678226059517,209,743,23,0.0309555854643338,0.110047846889952,"GO:0034703","GO:CC","cation channel complex",16963,1792,"GO:0034702",NA
"41","blue",TRUE,0.0176520295143521,407,743,36,0.0484522207267833,0.0884520884520884,"GO:0036477","GO:CC","somatodendritic compartment",16963,1985,"GO:0110165",NA
"42","blue",TRUE,0.0231474825224259,243,743,25,0.0336473755047106,0.102880658436214,"GO:0034702","GO:CC","ion channel complex",16963,1791,"GO:1902495",NA
"43","blue",TRUE,0.027386747529635,1304,743,86,0.115746971736205,0.0659509202453988,"GO:0098805","GO:CC","whole membrane",16963,3668,"GO:0016020",NA
"44","blue",TRUE,0.0350293285558173,220,743,23,0.0309555854643338,0.104545454545455,"GO:0044297","GO:CC","cell body",16963,2327,"GO:0110165",NA
"45","blue",TRUE,0.0393462928046547,193,743,21,0.0282637954239569,0.10880829015544,"GO:0043025","GO:CC","neuronal cell body",16963,2117,"c(""GO:0036477"", ""GO:0044297"")",NA
"46","blue",TRUE,0.0419707805374084,139,743,17,0.0228802153432032,0.122302158273381,"GO:0150034","GO:CC","distal axon",16963,3979,"c(""GO:0030424"", ""GO:0110165"")",NA
