"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.0166643140694515,9937,236,167,0.707627118644068,0.0168058770252591,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"2","bisque4",TRUE,0.0265935692255575,12994,236,204,0.864406779661017,0.0156995536401416,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","bisque4",TRUE,0.0361128906110565,9588,236,161,0.682203389830508,0.0167918231122236,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"4","bisque4",TRUE,0.0471472080669199,11093,236,180,0.76271186440678,0.0162264491120526,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"5","bisque4",TRUE,0.0477443925430902,11333,236,183,0.775423728813559,0.0161475337509927,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"6","bisque4",TRUE,0.00588949535622863,11572,240,199,0.829166666666667,0.0171966816453508,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"7","black",TRUE,0.0327760099793266,12994,43,42,0.976744186046512,0.00323226104355857,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"8","blue",TRUE,0.0306228853873206,11,120,3,0.025,0.272727272727273,"GO:0004875","GO:MF","complement receptor activity",16268,1442,"c(""GO:0004888"", ""GO:0140375"")",NA
"9","darkgreen",TRUE,0.0306947547189835,487,62,12,0.193548387096774,0.0246406570841889,"KEGG:05168","KEGG","Herpes simplex virus 1 infection",7747,422,"KEGG:00000",NA
"10","darkolivegreen",TRUE,0.00335332472793472,9588,168,122,0.726190476190476,0.0127242386316229,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"11","darkolivegreen",TRUE,0.00971197591276792,11333,168,136,0.80952380952381,0.0120003529515574,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"12","darkolivegreen",TRUE,0.0242772683325276,3932,168,61,0.363095238095238,0.0155137334689725,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"13","darkolivegreen",TRUE,0.045464907777002,4639,168,68,0.404761904761905,0.0146583315369692,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"14","darkolivegreen",TRUE,0.0417062446154688,106,74,6,0.0810810810810811,0.0566037735849057,"KEGG:04928","KEGG","Parathyroid hormone synthesis, secretion and action",7747,360,"KEGG:00000",NA
"15","darkolivegreen4",TRUE,0.0116010181684232,27,228,5,0.0219298245614035,0.185185185185185,"GO:0042169","GO:MF","SH2 domain binding",16268,6668,"GO:0019904",NA
"16","darkorange",TRUE,0.027596269638708,5,189,3,0.0158730158730159,0.6,"GO:0070345","GO:BP","negative regulation of fat cell proliferation",15979,19075,"c(""GO:0008285"", ""GO:0070341"", ""GO:0070344"")",NA
"17","darkturquoise",TRUE,0.0496726505679062,4,72,2,0.0277777777777778,0.5,"GO:0051731","GO:MF","polynucleotide 5'-hydroxyl-kinase activity",16268,9273,"c(""GO:0016773"", ""GO:0019205"")",NA
"18","green",TRUE,0.0080444268923032,11,100,3,0.03,0.272727272727273,"GO:0017101","GO:CC","aminoacyl-tRNA synthetase multienzyme complex",16963,939,"c(""GO:0005622"", ""GO:0032991"")",NA
"19","green",TRUE,0.0356355065449698,39,92,4,0.0434782608695652,0.102564102564103,"GO:0016875","GO:MF","ligase activity, forming carbon-oxygen bonds",16268,3869,"GO:0016874",NA
"20","green",TRUE,0.0356355065449698,39,92,4,0.0434782608695652,0.102564102564103,"GO:0004812","GO:MF","aminoacyl-tRNA ligase activity",16268,1384,"c(""GO:0016875"", ""GO:0140101"")",NA
"21","green",TRUE,0.00584423021296975,44,41,4,0.0975609756097561,0.0909090909090909,"KEGG:00970","KEGG","Aminoacyl-tRNA biosynthesis",7747,151,"KEGG:00000",NA
"22","green",TRUE,0.00173731195223793,24,51,4,0.0784313725490196,0.166666666666667,"REAC:R-HSA-379716","REAC","Cytosolic tRNA aminoacylation",10588,392,"REAC:R-HSA-379724",NA
"23","green",TRUE,0.0171668723935903,42,51,4,0.0784313725490196,0.0952380952380952,"REAC:R-HSA-379724","REAC","tRNA Aminoacylation",10588,2414,"REAC:R-HSA-72766",NA
"24","greenyellow",TRUE,0.0278716446508947,53,88,5,0.0568181818181818,0.0943396226415094,"REAC:R-HSA-1655829","REAC","Regulation of cholesterol biosynthesis by SREBP (SREBF)",10588,1791,"REAC:R-HSA-8957322",NA
"25","grey60",TRUE,0.0392859591974071,188,101,8,0.0792079207920792,0.0425531914893617,"GO:0051168","GO:BP","nuclear export",15979,15887,"GO:0006913",NA
"26","indianred4",TRUE,0.00483327351813808,178,137,10,0.072992700729927,0.0561797752808989,"GO:0006413","GO:BP","translational initiation",15979,2437,"c(""GO:0006412"", ""GO:0044237"")",NA
"27","indianred4",TRUE,0.010169888511345,115,137,8,0.0583941605839416,0.0695652173913043,"GO:0000184","GO:BP","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",15979,79,"GO:0000956",NA
"28","indianred4",TRUE,0.0202789703022301,91,137,7,0.0510948905109489,0.0769230769230769,"GO:0006614","GO:BP","SRP-dependent cotranslational protein targeting to membrane",15979,2620,"c(""GO:0006613"", ""GO:0045047"")",NA
"29","indianred4",TRUE,0.0280272736996816,132,137,8,0.0583941605839416,0.0606060606060606,"GO:0070972","GO:BP","protein localization to endoplasmic reticulum",15979,19447,"GO:0033365",NA
"30","indianred4",TRUE,0.0329792318631325,98,137,7,0.0510948905109489,0.0714285714285714,"GO:0006613","GO:BP","cotranslational protein targeting to membrane",15979,2619,"GO:0006612",NA
"31","indianred4",TRUE,0.0032978588833407,11093,142,116,0.816901408450704,0.0104570449833228,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"32","indianred4",TRUE,0.00655588864416737,12994,142,128,0.901408450704225,0.0098507003232261,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"33","indianred4",TRUE,0.00748045971789058,188,142,9,0.0633802816901408,0.0478723404255319,"GO:0044391","GO:CC","ribosomal subunit",16963,2355,"c(""GO:0005840"", ""GO:1990904"")",NA
"34","indianred4",TRUE,0.00774021606161136,106,142,7,0.0492957746478873,0.0660377358490566,"GO:0022626","GO:CC","cytosolic ribosome",16963,1034,"c(""GO:0005829"", ""GO:0005840"")",NA
"35","indianred4",TRUE,0.013072927318777,115,142,7,0.0492957746478873,0.0608695652173913,"GO:0015934","GO:CC","large ribosomal subunit",16963,857,"GO:0044391",NA
"36","indianred4",TRUE,0.0197448142450069,213,142,9,0.0633802816901408,0.0422535211267606,"GO:0005840","GO:CC","ribosome",16963,497,"GO:0043232",NA
"37","indianred4",TRUE,0.0288354739603204,57,142,5,0.0352112676056338,0.087719298245614,"GO:0022625","GO:CC","cytosolic large ribosomal subunit",16963,1033,"c(""GO:0015934"", ""GO:0022626"")",NA
"38","indianred4",TRUE,0.0350762201036922,340,142,11,0.0774647887323944,0.0323529411764706,"GO:0031300","GO:CC","intrinsic component of organelle membrane",16963,1295,"c(""GO:0031090"", ""GO:0031224"")",NA
"39","indianred4",TRUE,0.00250613317070488,144,137,9,0.0656934306569343,0.0625,"GO:0003735","GO:MF","structural constituent of ribosome",16268,457,"GO:0005198",NA
"40","indianred4",TRUE,0.000769340668641521,134,62,8,0.129032258064516,0.0597014925373134,"KEGG:03010","KEGG","Ribosome",7747,203,"KEGG:00000",NA
"41","indianred4",TRUE,0.000922485094824861,96,96,8,0.0833333333333333,0.0833333333333333,"REAC:R-HSA-975956","REAC","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",10588,1437,"REAC:R-HSA-927802",NA
"42","indianred4",TRUE,0.00145925134736365,102,96,8,0.0833333333333333,0.0784313725490196,"REAC:R-HSA-9633012","REAC","Response of EIF2AK4 (GCN2) to amino acid deficiency",10588,1844,"REAC:R-HSA-2262752",NA
"43","indianred4",TRUE,0.00381092717740557,116,96,8,0.0833333333333333,0.0689655172413793,"REAC:R-HSA-927802","REAC","Nonsense-Mediated Decay (NMD)",10588,1438,"REAC:R-HSA-8953854",NA
"44","indianred4",TRUE,0.00381092717740557,116,96,8,0.0833333333333333,0.0689655172413793,"REAC:R-HSA-975957","REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",10588,1436,"REAC:R-HSA-927802",NA
"45","indianred4",TRUE,0.00406043701976686,117,96,8,0.0833333333333333,0.0683760683760684,"REAC:R-HSA-2408522","REAC","Selenoamino acid metabolism",10588,1925,"REAC:R-HSA-71291",NA
"46","indianred4",TRUE,0.0064351278218082,90,96,7,0.0729166666666667,0.0777777777777778,"REAC:R-HSA-156902","REAC","Peptide chain elongation",10588,1544,"REAC:R-HSA-156842",NA
"47","indianred4",TRUE,0.0064351278218082,90,96,7,0.0729166666666667,0.0777777777777778,"REAC:R-HSA-192823","REAC","Viral mRNA Translation",10588,2341,"REAC:R-HSA-168273",NA
"48","indianred4",TRUE,0.00856040538648435,94,96,7,0.0729166666666667,0.074468085106383,"REAC:R-HSA-2408557","REAC","Selenocysteine synthesis",10588,1926,"REAC:R-HSA-2408522",NA
"49","indianred4",TRUE,0.00856040538648435,94,96,7,0.0729166666666667,0.074468085106383,"REAC:R-HSA-156842","REAC","Eukaryotic Translation Elongation",10588,780,"REAC:R-HSA-72766",NA
"50","indianred4",TRUE,0.00856040538648435,94,96,7,0.0729166666666667,0.074468085106383,"REAC:R-HSA-72764","REAC","Eukaryotic Translation Termination",10588,782,"REAC:R-HSA-72766",NA
"51","indianred4",TRUE,0.00927302677012943,171,96,9,0.09375,0.0526315789473684,"REAC:R-HSA-9010553","REAC","Regulation of expression of SLITs and ROBOs",10588,1795,"REAC:R-HSA-376176",NA
"52","indianred4",TRUE,0.0145612606315642,102,96,7,0.0729166666666667,0.0686274509803922,"REAC:R-HSA-72689","REAC","Formation of a pool of free 40S subunits",10588,854,"REAC:R-HSA-72737",NA
"53","indianred4",TRUE,0.0251361277292628,292,96,11,0.114583333333333,0.0376712328767123,"REAC:R-HSA-72766","REAC","Translation",10588,2264,"REAC:R-HSA-392499",NA
"54","indianred4",TRUE,0.0265402365471172,112,96,7,0.0729166666666667,0.0625,"REAC:R-HSA-156827","REAC","L13a-mediated translational silencing of Ceruloplasmin expression",10588,1163,"REAC:R-HSA-72613",NA
"55","indianred4",TRUE,0.0269254597357404,152,96,8,0.0833333333333333,0.0526315789473684,"REAC:R-HSA-168255","REAC","Influenza Infection",10588,1059,"REAC:R-HSA-5663205",NA
"56","indianred4",TRUE,0.0280856278421386,113,96,7,0.0729166666666667,0.0619469026548673,"REAC:R-HSA-72706","REAC","GTP hydrolysis and joining of the 60S ribosomal subunit",10588,916,"REAC:R-HSA-72737",NA
"57","indianred4",TRUE,0.0280856278421386,113,96,7,0.0729166666666667,0.0619469026548673,"REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane",10588,1898,"REAC:R-HSA-72766",NA
"58","indianred4",TRUE,0.0410910432593497,120,96,7,0.0729166666666667,0.0583333333333333,"REAC:R-HSA-72613","REAC","Eukaryotic Translation Initiation",10588,781,"REAC:R-HSA-72766",NA
"59","indianred4",TRUE,0.0410910432593497,120,96,7,0.0729166666666667,0.0583333333333333,"REAC:R-HSA-72737","REAC","Cap-dependent Translation Initiation",10588,281,"REAC:R-HSA-72613",NA
"60","lavenderblush3",TRUE,0.00430623704098975,294,292,19,0.0650684931506849,0.0646258503401361,"GO:0010506","GO:BP","regulation of autophagy",15979,4713,"c(""GO:0006914"", ""GO:0031329"")",NA
"61","lavenderblush3",TRUE,5.18452720971401e-05,12994,304,268,0.881578947368421,0.0206249038017547,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"62","lavenderblush3",TRUE,0.00604419615824148,12231,304,250,0.822368421052632,0.0204398659144796,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"63","lavenderblush3",TRUE,0.0266244174647192,681,304,27,0.0888157894736842,0.039647577092511,"GO:0016604","GO:CC","nuclear body",16963,917,"c(""GO:0005654"", ""GO:0110165"")",NA
"64","lavenderblush3",TRUE,0.0460712059114617,11093,304,228,0.75,0.0205535022086,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"65","lightcoral",TRUE,5.58760208366106e-06,12994,445,387,0.869662921348315,0.0297829767585039,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"66","lightcoral",TRUE,7.2263387915787e-06,9937,445,316,0.710112359550562,0.0318003421555802,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"67","lightcoral",TRUE,0.00427195503549221,4850,445,168,0.37752808988764,0.034639175257732,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"68","lightcoral",TRUE,0.0293981745378915,757,445,38,0.0853932584269663,0.0501981505944518,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"69","lightcoral",TRUE,0.0415601164382963,4723,445,159,0.357303370786517,0.0336650434046157,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"70","lightcoral",TRUE,7.83597745866845e-05,11572,429,351,0.818181818181818,0.0303318354649153,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"71","lightcyan",TRUE,8.92369246318941e-08,12994,125,121,0.968,0.00931199014929968,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"72","lightcyan",TRUE,9.1679826616449e-05,11093,125,107,0.856,0.00964572252772018,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"73","lightcyan",TRUE,0.000524769972322365,9588,125,96,0.768,0.0100125156445557,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"74","lightcyan",TRUE,0.00458075025032475,12231,125,110,0.88,0.00899354100237102,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"75","lightcyan",TRUE,0.00589120539975686,3932,125,50,0.4,0.0127161749745677,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
