"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","antiquewhite2",TRUE,0.0326938188634658,2,174,2,0.0114942528735632,1,"GO:0032301","GO:CC","MutSalpha complex",16963,1537,"c(""GO:0005634"", ""GO:0032300"")",NA
"2","antiquewhite2",TRUE,0.035369877881441,12994,174,153,0.879310344827586,0.0117746652301062,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","antiquewhite2",TRUE,0.0495176076757356,2,164,2,0.0121951219512195,1,"GO:0032137","GO:MF","guanine/thymine mispair binding",16268,5394,"GO:0030983",NA
"4","antiquewhite2",TRUE,0.0495176076757356,2,164,2,0.0121951219512195,1,"GO:0032143","GO:MF","single thymine insertion binding",16268,5400,"GO:0032138",NA
"5","antiquewhite2",TRUE,0.0115452326144399,206,91,10,0.10989010989011,0.0485436893203883,"KEGG:05132","KEGG","Salmonella infection",7747,402,"KEGG:00000",NA
"6","antiquewhite2",TRUE,0.0499804300425266,2,115,2,0.0173913043478261,1,"REAC:R-HSA-5632968","REAC","Defective Mismatch Repair Associated With MSH6",10588,547,"REAC:R-HSA-5423599",NA
"7","bisque4",TRUE,0.044090736446792,6,33,2,0.0606060606060606,0.333333333333333,"REAC:R-HSA-1300645","REAC","Acrosome Reaction and Sperm:Oocyte Membrane Binding",10588,52,"REAC:R-HSA-1187000",NA
"8","blue2",TRUE,0.0327515952548589,12994,157,139,0.885350318471338,0.0106972448822533,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"9","blue2",TRUE,0.0421600513381443,5682,157,75,0.477707006369427,0.0131995776135164,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"10","blue2",TRUE,0.0421600513381443,5682,157,75,0.477707006369427,0.0131995776135164,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"11","blue2",TRUE,0.0421600513381443,5682,157,75,0.477707006369427,0.0131995776135164,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"12","brown2",TRUE,0.00207573001804573,12231,154,134,0.87012987012987,0.0109557681301611,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"13","brown2",TRUE,0.00676223467131132,11333,154,126,0.818181818181818,0.0111179740580605,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"14","brown2",TRUE,0.00756718915179117,11093,154,124,0.805194805194805,0.011178220499414,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"15","brown2",TRUE,0.0125337310466361,2685,154,44,0.285714285714286,0.0163873370577281,"GO:0031090","GO:CC","organelle membrane",16963,1236,"c(""GO:0016020"", ""GO:0043227"")",NA
"16","brown2",TRUE,0.0127322616919769,9937,154,114,0.74025974025974,0.011472275334608,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"17","coral",TRUE,0.00259491354384414,9588,169,123,0.727810650887574,0.012828535669587,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"18","coral",TRUE,0.00799057931556049,11333,169,137,0.810650887573965,0.0120885908409071,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"19","coral",TRUE,0.0253836134822153,1583,169,32,0.189349112426035,0.0202147820593809,"GO:0098588","GO:CC","bounding membrane of organelle",16963,3614,"GO:0031090",NA
"20","coral",TRUE,0.00242231782074451,88,119,8,0.0672268907563025,0.0909090909090909,"REAC:R-HSA-442755","REAC","Activation of NMDA receptors and postsynaptic events",10588,84,"REAC:R-HSA-112314",NA
"21","coral",TRUE,0.00867052995722467,76,119,7,0.0588235294117647,0.0921052631578947,"REAC:R-HSA-438064","REAC","Post NMDA receptor activation events",10588,1593,"REAC:R-HSA-442755",NA
"22","coral",TRUE,0.0126455126164672,258,119,12,0.100840336134454,0.0465116279069767,"REAC:R-HSA-112315","REAC","Transmission across Chemical Synapses",10588,2275,"REAC:R-HSA-112316",NA
"23","coral",TRUE,0.0252796706931959,194,119,10,0.0840336134453782,0.0515463917525773,"REAC:R-HSA-112314","REAC","Neurotransmitter receptors and postsynaptic signal transmission",10588,1424,"REAC:R-HSA-112315",NA
"24","coral",TRUE,0.0439232959342654,9,119,3,0.0252100840336134,0.333333333333333,"REAC:R-HSA-9613354","REAC","Lipophagy",10588,1186,"REAC:R-HSA-9663891",NA
"25","coral1",TRUE,0.0408415184174626,154,60,6,0.1,0.038961038961039,"GO:0006399","GO:BP","tRNA metabolic process",15979,2424,"GO:0034660",NA
"26","coral1",TRUE,0.0113492624488281,1304,61,15,0.245901639344262,0.0115030674846626,"GO:0098805","GO:CC","whole membrane",16963,3668,"GO:0016020",NA
"27","darkmagenta",TRUE,0.0339212445717574,23,117,4,0.0341880341880342,0.173913043478261,"GO:0045736","GO:BP","negative regulation of cyclin-dependent protein serine/threonine kinase activity",15979,13671,"c(""GO:0000079"", ""GO:0045786"", ""GO:0071901"", ""GO:1904030"")",NA
"28","darkmagenta",TRUE,0.0479140318713825,25,117,4,0.0341880341880342,0.16,"GO:1904030","GO:BP","negative regulation of cyclin-dependent protein kinase activity",15979,27209,"c(""GO:0006469"", ""GO:1904029"")",NA
"29","darkolivegreen",TRUE,0.0498807841539095,4,91,2,0.021978021978022,0.5,"GO:0002189","GO:CC","ribose phosphate diphosphokinase complex",16963,235,"GO:0061695",NA
"30","darkolivegreen4",TRUE,0.0498882217308909,3,70,2,0.0285714285714286,0.666666666666667,"REAC:R-HSA-5339700","REAC","TCF7L2 mutants don't bind CTBP",10588,2129,"REAC:R-HSA-4791275",NA
"31","darkorange2",TRUE,0.015313247644404,6,125,3,0.024,0.5,"GO:0090481","GO:BP","pyrimidine nucleotide-sugar transmembrane transport",15979,21803,"GO:0015780",NA
"32","darkorange2",TRUE,0.0266448551183702,7,125,3,0.024,0.428571428571429,"GO:0015780","GO:BP","nucleotide-sugar transmembrane transport",15979,5498,"c(""GO:0015931"", ""GO:0055085"", ""GO:1901264"")",NA
"33","darkorange2",TRUE,0.0222599374261305,58,128,5,0.0390625,0.0862068965517241,"GO:0030173","GO:CC","integral component of Golgi membrane",16963,1102,"c(""GO:0031228"", ""GO:0031301"")",NA
"34","darkorange2",TRUE,0.0331338247380126,63,128,5,0.0390625,0.0793650793650794,"GO:0031228","GO:CC","intrinsic component of Golgi membrane",16963,1260,"c(""GO:0000139"", ""GO:0031300"")",NA
"35","darkorange2",TRUE,0.00125802610785325,4,129,3,0.0232558139534884,0.75,"GO:0005459","GO:MF","UDP-galactose transmembrane transporter activity",16268,1863,"GO:0015165",NA
"36","darkorange2",TRUE,0.017206948994324,8,129,3,0.0232558139534884,0.375,"GO:0015165","GO:MF","pyrimidine nucleotide-sugar transmembrane transporter activity",16268,3012,"GO:0005338",NA
"37","darkorange2",TRUE,0.0498222752830203,11,129,3,0.0232558139534884,0.272727272727273,"GO:0005338","GO:MF","nucleotide-sugar transmembrane transporter activity",16268,1808,"c(""GO:0015932"", ""GO:1901505"")",NA
"38","darkslateblue",TRUE,0.0481861797635603,8,129,3,0.0232558139534884,0.375,"GO:0034983","GO:BP","peptidyl-lysine deacetylation",15979,10136,"c(""GO:0006476"", ""GO:0018205"")",NA
"39","darkslateblue",TRUE,0.0397244600678399,2,131,2,0.0152671755725191,1,"GO:0042903","GO:MF","tubulin deacetylase activity",16268,6770,"c(""GO:0016811"", ""GO:0033558"")",NA
"40","darkturquoise",TRUE,0.0231180220177246,12231,106,93,0.877358490566038,0.00760363012018641,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"41","darkturquoise",TRUE,0.0288764290096177,11093,106,87,0.820754716981132,0.00784278373749211,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"42","darkviolet",TRUE,0.000896258730086739,125,98,9,0.0918367346938776,0.072,"REAC:R-HSA-162909","REAC","Host Interactions of HIV factors",10588,1013,"REAC:R-HSA-162906",NA
"43","darkviolet",TRUE,0.0074472002830153,60,98,6,0.0612244897959184,0.1,"REAC:R-HSA-5610785","REAC","GLI3 is processed to GLI3R by the proteasome",10588,907,"REAC:R-HSA-5610787",NA
"44","darkviolet",TRUE,0.0074472002830153,60,98,6,0.0612244897959184,0.1,"REAC:R-HSA-5610780","REAC","Degradation of GLI1 by the proteasome",10588,655,"REAC:R-HSA-5610787",NA
"45","darkviolet",TRUE,0.0074472002830153,60,98,6,0.0612244897959184,0.1,"REAC:R-HSA-5610783","REAC","Degradation of GLI2 by the proteasome",10588,656,"REAC:R-HSA-5610787",NA
"46","darkviolet",TRUE,0.0140911825183491,67,98,6,0.0612244897959184,0.0895522388059701,"REAC:R-HSA-1169091","REAC","Activation of NF-kappaB in B cells",10588,82,"REAC:R-HSA-1168372",NA
"47","darkviolet",TRUE,0.0143987465957455,99,98,7,0.0714285714285714,0.0707070707070707,"REAC:R-HSA-1236975","REAC","Antigen processing-Cross presentation",10588,144,"REAC:R-HSA-983169",NA
"48","darkviolet",TRUE,0.0148407459326227,136,98,8,0.0816326530612245,0.0588235294117647,"REAC:R-HSA-5621481","REAC","C-type lectin receptors (CLRs)",10588,241,"REAC:R-HSA-168249",NA
"49","darkviolet",TRUE,0.0173697182715165,225,98,10,0.102040816326531,0.0444444444444444,"REAC:R-HSA-162906","REAC","HIV Infection",10588,985,"REAC:R-HSA-5663205",NA
