"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","antiquewhite4",TRUE,4.6363275447825e-06,9937,251,189,0.752988047808765,0.0190198248968502,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"2","antiquewhite4",TRUE,0.000133132969678476,12994,251,223,0.888446215139442,0.0171617669693705,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","bisque4",TRUE,0.0497661800150584,5,73,2,0.0273972602739726,0.4,"GO:0034363","GO:CC","intermediate-density lipoprotein particle",16963,1724,"GO:0034385",NA
"4","brown",TRUE,0.0190869540224554,17,278,5,0.0179856115107914,0.294117647058824,"GO:0045116","GO:BP","protein neddylation",15979,13281,"GO:0032446",NA
"5","brown",TRUE,0.0214683812839353,506,278,24,0.0863309352517986,0.0474308300395257,"GO:0030031","GO:BP","cell projection assembly",15979,7737,"c(""GO:0022607"", ""GO:0030030"")",NA
"6","brown",TRUE,0.000804769391745756,12994,291,254,0.872852233676976,0.0195474834539018,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"7","brown",TRUE,0.000879118997151766,4723,291,117,0.402061855670103,0.0247723904298116,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"8","brown",TRUE,0.0497236732742426,6,295,3,0.0101694915254237,0.5,"GO:0019788","GO:MF","NEDD8 transferase activity",16268,4608,"GO:0019787",NA
"9","coral1",TRUE,0.00556044169870311,37,102,5,0.0490196078431373,0.135135135135135,"GO:0009069","GO:BP","serine family amino acid metabolic process",15979,3707,"GO:1901605",NA
"10","coral1",TRUE,0.0413758569182918,307,102,10,0.0980392156862745,0.0325732899022801,"GO:0006520","GO:BP","cellular amino acid metabolic process",15979,2527,"c(""GO:0019752"", ""GO:0044238"", ""GO:1901564"")",NA
"11","coral1",TRUE,0.0129350529969709,16,54,3,0.0555555555555556,0.1875,"KEGG:00450","KEGG","Selenocompound metabolism",7747,60,"KEGG:00000",NA
"12","coral1",TRUE,0.0496967828934849,14,79,3,0.0379746835443038,0.214285714285714,"REAC:R-HSA-1614558","REAC","Degradation of cysteine and homocysteine",10588,658,"REAC:R-HSA-1614635",NA
"13","coral2",TRUE,0.0381146941976534,4,83,2,0.0240963855421687,0.5,"GO:0001652","GO:CC","granular component",16963,183,"c(""GO:0005730"", ""GO:0110165"")",NA
"14","darkgrey",TRUE,0.0263949609924838,11333,70,61,0.871428571428571,0.00538251125033089,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"15","darkmagenta",TRUE,0.0246363226618968,11572,114,99,0.868421052631579,0.00855513307984791,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"16","darkolivegreen",TRUE,0.00012656932942689,1291,287,47,0.163763066202091,0.0364058869093726,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"17","darkolivegreen",TRUE,0.000680501018022096,4723,287,116,0.40418118466899,0.0245606605970781,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"18","darkolivegreen",TRUE,0.00131489761338679,12994,287,250,0.871080139372822,0.019239649068801,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"19","darkolivegreen",TRUE,0.00996481771026847,757,287,29,0.101045296167247,0.0383091149273448,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"20","darkolivegreen",TRUE,0.0297806573817922,11093,287,217,0.75609756097561,0.0195618858739746,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"21","darkolivegreen",TRUE,0.00848307321127719,263,288,16,0.0555555555555556,0.0608365019011407,"GO:0031625","GO:MF","ubiquitin protein ligase binding",16268,5140,"GO:0044389",NA
"22","darkolivegreen",TRUE,0.016673025523237,278,288,16,0.0555555555555556,0.0575539568345324,"GO:0044389","GO:MF","ubiquitin-like protein ligase binding",16268,7132,"GO:0019899",NA
"23","darkolivegreen",TRUE,0.0470968170300389,97,114,7,0.0614035087719298,0.0721649484536082,"KEGG:05215","KEGG","Prostate cancer",7747,436,"KEGG:00000",NA
"24","darkolivegreen",TRUE,0.0124807382411455,96,177,9,0.0508474576271186,0.09375,"REAC:R-HSA-5620912","REAC","Anchoring of the basal body to the plasma membrane",10588,138,"REAC:R-HSA-5617833",NA
"25","darkolivegreen",TRUE,0.03375991682892,85,177,8,0.0451977401129944,0.0941176470588235,"REAC:R-HSA-2565942","REAC","Regulation of PLK1 Activity at G2/M Transition",10588,1769,"REAC:R-HSA-69275",NA
"26","darkorange2",TRUE,0.029782538503269,1044,222,29,0.130630630630631,0.0277777777777778,"GO:0098796","GO:CC","membrane protein complex",16963,3660,"c(""GO:0016020"", ""GO:0032991"")",NA
"27","darkred",TRUE,1.41145111942947e-07,12994,261,238,0.911877394636015,0.0183161459134985,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
