"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","antiquewhite4",TRUE,0.00231360647628476,9937,173,129,0.745664739884393,0.0129817852470565,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"2","antiquewhite4",TRUE,0.00704884619570219,12994,173,154,0.890173410404624,0.0118516238263814,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","antiquewhite4",TRUE,0.0335211539591471,319,173,12,0.069364161849711,0.0376175548589342,"GO:0030424","GO:CC","axon",16963,1118,"GO:0043005",NA
"4","antiquewhite4",TRUE,0.0279449587325628,8,171,3,0.0175438596491228,0.375,"GO:0009931","GO:MF","calcium-dependent protein serine/threonine kinase activity",16268,2759,"c(""GO:0004674"", ""GO:0010857"")",NA
"5","antiquewhite4",TRUE,0.0415934851948689,9,171,3,0.0175438596491228,0.333333333333333,"GO:0010857","GO:MF","calcium-dependent protein kinase activity",16268,2867,"GO:0004672",NA
"6","brown",TRUE,0.0290669495372998,134,82,7,0.0853658536585366,0.0522388059701493,"REAC:R-HSA-8856688","REAC","Golgi-to-ER retrograde transport",10588,968,"REAC:R-HSA-6811442",NA
"7","brown",TRUE,0.0453476029359852,100,82,6,0.0731707317073171,0.06,"REAC:R-HSA-6811434","REAC","COPI-dependent Golgi-to-ER retrograde traffic",10588,257,"REAC:R-HSA-8856688",NA
"8","brown4",TRUE,0.0215181181550492,1040,115,19,0.165217391304348,0.0182692307692308,"GO:0015630","GO:CC","microtubule cytoskeleton",16963,856,"GO:0005856",NA
"9","brown4",TRUE,0.0304750201983623,1654,115,25,0.217391304347826,0.0151148730350665,"GO:0005856","GO:CC","cytoskeleton",16963,509,"GO:0043232",NA
"10","coral2",TRUE,0.0163394376685952,12994,224,195,0.870535714285714,0.0150069262736648,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"11","coral2",TRUE,0.0498877499220761,2,224,2,0.00892857142857143,1,"GO:0098691","GO:CC","dopaminergic synapse",16963,3648,"GO:0045202",NA
"12","coral2",TRUE,0.0130505440472726,213,220,12,0.0545454545454545,0.0563380281690141,"GO:0016747","GO:MF","transferase activity, transferring acyl groups other than amino-acyl groups",16268,3749,"GO:0016746",NA
"13","coral2",TRUE,0.0395988858280846,239,220,12,0.0545454545454545,0.0502092050209205,"GO:0016746","GO:MF","transferase activity, transferring acyl groups",16268,3748,"GO:0016740",NA
"14","darkgreen",TRUE,0.0498595123273776,52,112,5,0.0446428571428571,0.0961538461538462,"GO:0097345","GO:BP","mitochondrial outer membrane permeabilization",15979,22148,"c(""GO:0097190"", ""GO:1902110"")",NA
"15","darkgreen",TRUE,0.04307074040968,1191,115,20,0.173913043478261,0.0167926112510495,"GO:0005783","GO:CC","endoplasmic reticulum",16963,444,"c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")",NA
