"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","antiquewhite4",TRUE,0.00096358661574293,432,183,19,0.103825136612022,0.0439814814814815,"GO:0006397","GO:BP","mRNA processing",15979,2422,"c(""GO:0006396"", ""GO:0016071"")",NA
"2","antiquewhite4",TRUE,0.00559801088654316,835,183,26,0.14207650273224,0.0311377245508982,"GO:0006396","GO:BP","RNA processing",15979,2421,"c(""GO:0010467"", ""GO:0016070"")",NA
"3","antiquewhite4",TRUE,3.10885737103848e-05,319,187,17,0.0909090909090909,0.0532915360501567,"GO:0016607","GO:CC","nuclear speck",16963,920,"GO:0016604",NA
"4","antiquewhite4",TRUE,0.00693084143469383,681,187,21,0.112299465240642,0.0308370044052863,"GO:0016604","GO:CC","nuclear body",16963,917,"c(""GO:0005654"", ""GO:0110165"")",NA
"5","antiquewhite4",TRUE,0.0142377614435807,554,187,18,0.0962566844919786,0.0324909747292419,"GO:0005813","GO:CC","centrosome",16963,472,"GO:0005815",NA
"6","antiquewhite4",TRUE,0.0486577478815527,666,187,19,0.101604278074866,0.0285285285285285,"GO:0005815","GO:CC","microtubule organizing center",16963,474,"c(""GO:0015630"", ""GO:0110165"")",NA
"7","bisque4",TRUE,0.0496866241025641,2,140,2,0.0142857142857143,1,"GO:0031862","GO:MF","prostanoid receptor binding",16268,5314,"GO:0001664",NA
"8","brown",TRUE,0.00101347816959733,12994,204,182,0.892156862745098,0.0140064645220871,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"9","brown",TRUE,0.00737322021196592,9937,204,148,0.725490196078431,0.0148938311361578,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"10","brown",TRUE,0.0157525909313159,11333,204,162,0.794117647058823,0.0142945380746493,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"11","brown",TRUE,0.0249961649904551,4850,204,84,0.411764705882353,0.017319587628866,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"12","brown2",TRUE,0.0194354284815933,20,36,3,0.0833333333333333,0.15,"GO:0002260","GO:BP","lymphocyte homeostasis",15979,930,"GO:0001776",NA
"13","brown2",TRUE,0.0436642909637813,353,17,5,0.294117647058824,0.0141643059490085,"KEGG:04151","KEGG","PI3K-Akt signaling pathway",7747,262,"KEGG:00000",NA
"14","brown4",TRUE,0.0296457272389632,4639,111,49,0.441441441441441,0.0105626212545807,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"15","brown4",TRUE,0.0483333791421522,3932,111,43,0.387387387387387,0.0109359104781282,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"16","coral1",TRUE,0.0331709397491601,3,41,2,0.0487804878048781,0.666666666666667,"GO:1990428","GO:BP","miRNA transport",15979,29164,"GO:0050658",NA
"17","coral2",TRUE,0.0444490319649284,70,75,5,0.0666666666666667,0.0714285714285714,"KEGG:04622","KEGG","RIG-I-like receptor signaling pathway",7747,303,"KEGG:00000",NA
"18","cyan",TRUE,0.0131636973033838,12994,144,129,0.895833333333333,0.00992765891950131,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"19","cyan",TRUE,0.0458029872069042,11333,144,116,0.805555555555556,0.0102355951645637,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"20","cyan",TRUE,0.00407521284618421,184,147,10,0.0680272108843537,0.0543478260869565,"GO:0042393","GO:MF","histone binding",16268,6705,"GO:0005515",NA
"21","darkgreen",TRUE,0.0216865702977082,93,90,6,0.0666666666666667,0.0645161290322581,"GO:0006626","GO:BP","protein targeting to mitochondrion",15979,2632,"c(""GO:0006605"", ""GO:0006839"", ""GO:0007005"", ""GO:0072655"")",NA
"22","darkgrey",TRUE,0.028536183910822,7,23,2,0.0869565217391304,0.285714285714286,"REAC:R-HSA-447043","REAC","Neurofascin interactions",10588,1419,"REAC:R-HSA-373760",NA
"23","darkolivegreen",TRUE,0.0170430774280077,57,18,3,0.166666666666667,0.0526315789473684,"KEGG:01212","KEGG","Fatty acid metabolism",7747,184,"KEGG:00000",NA
"24","darkolivegreen4",TRUE,0.00128174028745462,9937,166,125,0.753012048192771,0.0125792492704035,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"25","darkolivegreen4",TRUE,0.0455170977961271,12994,166,146,0.879518072289157,0.0112359550561798,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"26","darkolivegreen4",TRUE,0.0116369534950548,17,113,4,0.0353982300884956,0.235294117647059,"REAC:R-HSA-432142","REAC","Platelet sensitization by LDL",10588,1587,"REAC:R-HSA-418346",NA
"27","darkolivegreen4",TRUE,0.0490447141747675,24,113,4,0.0353982300884956,0.166666666666667,"REAC:R-HSA-5668599","REAC","RHO GTPases Activate NADPH Oxidases",10588,1662,"REAC:R-HSA-195258",NA
"28","darkorange",TRUE,9.62077528299843e-07,12994,212,195,0.919811320754717,0.0150069262736648,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"29","darkorange",TRUE,0.000461705080991641,11093,212,170,0.80188679245283,0.0153249797169386,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"30","darkorange",TRUE,0.000791105066914923,3932,212,79,0.372641509433962,0.0200915564598169,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"31","darkorange",TRUE,0.00207588519686705,9588,212,151,0.712264150943396,0.0157488527325824,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"32","darkorange",TRUE,0.0021337054481075,9937,212,155,0.731132075471698,0.0155982690953004,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"33","darkorange",TRUE,0.0200234787028306,4850,212,87,0.410377358490566,0.0179381443298969,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"34","darkorange",TRUE,0.0214418509278615,12231,212,177,0.834905660377358,0.0144714250674516,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"35","darkorange",TRUE,0.0473869687812181,11333,212,166,0.783018867924528,0.014647489632048,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"36","darkorange",TRUE,0.0498292099306988,2,212,2,0.00943396226415094,1,"GO:0042720","GO:CC","mitochondrial inner membrane peptidase complex",16963,2100,"GO:0098800",NA
"37","darkorange",TRUE,0.000300416552342913,11572,212,181,0.85377358490566,0.0156412029035603,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
