"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.0264521808910817,2,62,2,0.032258064516129,1,"GO:0045626","GO:BP","negative regulation of T-helper 1 cell differentiation",15979,13567,"c(""GO:0002826"", ""GO:0045063"", ""GO:0045623"", ""GO:0045625"")",NA
"2","bisque4",TRUE,0.0485235651418175,45,62,4,0.0645161290322581,0.0888888888888889,"GO:0042093","GO:BP","T-helper cell differentiation",15979,11622,"GO:0002294",NA
"3","blue2",TRUE,0.0336649663260434,89,85,6,0.0705882352941176,0.0674157303370786,"KEGG:05235","KEGG","PD-L1 expression and PD-1 checkpoint pathway in cancer",7747,450,"KEGG:00000",NA
"4","brown",TRUE,0.00644480918136685,5791,118,67,0.567796610169492,0.0115696770851321,"GO:1901564","GO:BP","organonitrogen compound metabolic process",15979,25007,"c(""GO:0006807"", ""GO:0071704"")",NA
"5","brown",TRUE,0.0384438006367636,965,118,20,0.169491525423729,0.0207253886010363,"GO:1901135","GO:BP","carbohydrate derivative metabolic process",15979,24611,"GO:0071704",NA
"6","brown",TRUE,0.0405130151921228,4850,133,58,0.43609022556391,0.0119587628865979,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"7","coral",TRUE,0.0493904138645665,8,133,3,0.0225563909774436,0.375,"GO:0045348","GO:BP","positive regulation of MHC class II biosynthetic process",15979,13384,"c(""GO:0010557"", ""GO:0045342"", ""GO:0045346"")",NA
"8","coral1",TRUE,0.00176314245104502,11093,137,113,0.824817518248175,0.0101866041647886,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"9","coral1",TRUE,0.0121030957039376,9588,137,100,0.72992700729927,0.0104297037964122,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"10","coral1",TRUE,0.0152347563594159,12994,137,123,0.897810218978102,0.00946590734185008,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"11","coral1",TRUE,0.0166896807367416,2,137,2,0.0145985401459854,1,"GO:0150001","GO:CC","primary dendrite",16963,3970,"GO:0030425",NA
"12","coral1",TRUE,0.0166896807367416,2,137,2,0.0145985401459854,1,"GO:0044307","GO:CC","dendritic branch",16963,2337,"GO:0030425",NA
"13","coral1",TRUE,0.0371282606709058,3932,137,51,0.372262773722628,0.012970498474059,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"14","coral1",TRUE,0.04980336130704,3,137,2,0.0145985401459854,0.666666666666667,"GO:0043220","GO:CC","Schmidt-Lanterman incisure",16963,2145,"c(""GO:0043218"", ""GO:0110165"")",NA
"15","cyan",TRUE,0.0404898571519769,76,123,6,0.0487804878048781,0.0789473684210526,"GO:0031110","GO:BP","regulation of microtubule polymerization or depolymerization",15979,8221,"c(""GO:0031109"", ""GO:0070507"")",NA
"16","cyan",TRUE,0.00226953917510393,9937,133,102,0.766917293233083,0.0102646674046493,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"17","cyan",TRUE,0.0112796252126385,12994,133,120,0.902255639097744,0.00923503155302447,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"18","cyan",TRUE,0.0495826233231361,2,137,2,0.0145985401459854,1,"GO:0052834","GO:MF","inositol monophosphate phosphatase activity",16268,9544,"GO:0052745",NA
"19","cyan",TRUE,0.0495826233231361,2,137,2,0.0145985401459854,1,"GO:0008934","GO:MF","inositol monophosphate 1-phosphatase activity",16268,2568,"GO:0052834",NA
"20","darkgreen",TRUE,0.00822683487635832,33,59,4,0.0677966101694915,0.121212121212121,"KEGG:03410","KEGG","Base excision repair",7747,215,"KEGG:00000",NA
"21","darkolivegreen",TRUE,0.0303102913209192,226,152,10,0.0657894736842105,0.0442477876106195,"GO:0003714","GO:MF","transcription corepressor activity",16268,438,"GO:0003712",NA
"22","darkolivegreen4",TRUE,0.0247032821708163,9937,151,111,0.735099337748344,0.0111703733521183,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"23","darkorange",TRUE,0.0124469249791392,21,58,3,0.0517241379310345,0.142857142857143,"GO:0097381","GO:CC","photoreceptor disc membrane",16963,3360,"c(""GO:0001750"", ""GO:0016020"")",NA
