"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","blue",TRUE,0.00318175509631636,9937,312,219,0.701923076923077,0.022038844721747,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"2","blue",TRUE,0.0125929488581839,12994,312,267,0.855769230769231,0.0205479452054795,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","blue",TRUE,0.0243980971932737,4850,312,120,0.384615384615385,0.0247422680412371,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"4","blue",TRUE,0.00741581445144361,11572,316,257,0.813291139240506,0.0222087798133426,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"5","cyan",TRUE,0.0332582342692573,1291,294,41,0.139455782312925,0.0317583268783888,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"6","cyan",TRUE,0.044009713909228,12231,294,239,0.812925170068027,0.0195405118142425,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"7","cyan",TRUE,0.0405821876784642,139,128,9,0.0703125,0.0647482014388489,"KEGG:04120","KEGG","Ubiquitin mediated proteolysis",7747,248,"KEGG:00000",NA
"8","darkgreen",TRUE,0.000594438897436488,204,263,16,0.0608365019011407,0.0784313725490196,"GO:0006888","GO:BP","endoplasmic reticulum to Golgi vesicle-mediated transport",15979,2865,"c(""GO:0046907"", ""GO:0048193"")",NA
"9","darkgreen",TRUE,0.00958456631749161,3,263,3,0.0114068441064639,1,"GO:0002486","GO:BP","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",15979,1156,"GO:0002484",NA
"10","darkgreen",TRUE,0.00958456631749161,3,263,3,0.0114068441064639,1,"GO:0002484","GO:BP","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",15979,1154,"GO:0019885",NA
"11","darkgreen",TRUE,0.0157060772204853,1608,263,50,0.190114068441065,0.0310945273631841,"GO:0046907","GO:BP","intracellular transport",15979,14653,"c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")",NA
"12","darkgreen",TRUE,0.0216126359233364,364,263,19,0.0722433460076046,0.0521978021978022,"GO:0048193","GO:BP","Golgi vesicle transport",15979,14817,"GO:0016192",NA
"13","darkgreen",TRUE,0.0045070550346632,9937,265,188,0.709433962264151,0.0189191909026869,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"14","darkgreen",TRUE,0.00567160517061863,237,265,14,0.0528301886792453,0.0590717299578059,"GO:0030135","GO:CC","coated vesicle",16963,1094,"GO:0031410",NA
"15","darkgreen",TRUE,0.00925492157246602,5,265,3,0.0113207547169811,0.6,"GO:0042612","GO:CC","MHC class I protein complex",16963,2077,"GO:0042611",NA
"16","darkgreen",TRUE,0.0114553044340308,11093,265,203,0.766037735849057,0.0182998287208149,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"17","darkgreen",TRUE,0.0352182360169164,152,265,10,0.0377358490566038,0.0657894736842105,"GO:0005798","GO:CC","Golgi-associated vesicle",16963,459,"GO:0031410",NA
"18","darkgreen",TRUE,0.00159174959074549,626,175,27,0.154285714285714,0.0431309904153355,"REAC:R-HSA-199991","REAC","Membrane Trafficking",10588,1260,"REAC:R-HSA-5653656",NA
"19","darkgreen",TRUE,0.0197301825291796,720,175,27,0.154285714285714,0.0375,"REAC:R-HSA-5653656","REAC","Vesicle-mediated transport",10588,2337,"REAC:0000000",NA
"20","darkolivegreen",TRUE,0.0476541324027335,20,283,5,0.0176678445229682,0.25,"GO:0006779","GO:BP","porphyrin-containing compound biosynthetic process",15979,2769,"c(""GO:0006778"", ""GO:0033014"")",NA
"21","darkolivegreen",TRUE,0.0476541324027335,20,283,5,0.0176678445229682,0.25,"GO:0033014","GO:BP","tetrapyrrole biosynthetic process",15979,9254,"c(""GO:0018130"", ""GO:0019438"", ""GO:0033013"", ""GO:0044271"", ""GO:1901362"", ""GO:1901566"")",NA
"22","darkolivegreen",TRUE,0.0165760483840393,9937,298,207,0.694630872483222,0.0208312367917883,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"23","darkorange",TRUE,0.00565857212620164,102,295,11,0.0372881355932203,0.107843137254902,"GO:0030330","GO:BP","DNA damage response, signal transduction by p53 class mediator",15979,7872,"c(""GO:0042770"", ""GO:0072331"")",NA
"24","darkorange",TRUE,0.00749257370752351,126,295,12,0.0406779661016949,0.0952380952380952,"GO:0042770","GO:BP","signal transduction in response to DNA damage",15979,12059,"c(""GO:0006974"", ""GO:0035556"")",NA
"25","darkorange",TRUE,0.0135519151794536,72,295,9,0.0305084745762712,0.125,"GO:0072422","GO:BP","signal transduction involved in DNA damage checkpoint",15979,20546,"c(""GO:0000077"", ""GO:0042770"", ""GO:0072401"")",NA
"26","darkorange",TRUE,0.0135519151794536,72,295,9,0.0305084745762712,0.125,"GO:0072401","GO:BP","signal transduction involved in DNA integrity checkpoint",15979,20534,"c(""GO:0031570"", ""GO:0072395"")",NA
"27","darkorange",TRUE,0.0152104479343355,73,295,9,0.0305084745762712,0.123287671232877,"GO:0072395","GO:BP","signal transduction involved in cell cycle checkpoint",15979,20528,"c(""GO:0000075"", ""GO:0035556"")",NA
"28","darkorange",TRUE,0.0161585614920253,56,295,8,0.0271186440677966,0.142857142857143,"GO:0006977","GO:BP","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",15979,2940,"c(""GO:0030330"", ""GO:0071158"", ""GO:0072431"")",NA
"29","darkorange",TRUE,0.0184987666151019,57,295,8,0.0271186440677966,0.140350877192982,"GO:0072431","GO:BP","signal transduction involved in mitotic G1 DNA damage checkpoint",15979,20555,"c(""GO:0031571"", ""GO:1902400"", ""GO:1902402"", ""GO:2000134"")",NA
"30","darkorange",TRUE,0.0184987666151019,57,295,8,0.0271186440677966,0.140350877192982,"GO:1902400","GO:BP","intracellular signal transduction involved in G1 DNA damage checkpoint",15979,25778,"c(""GO:0044783"", ""GO:0072422"", ""GO:1902807"")",NA
"31","darkorange",TRUE,0.0240441230605485,59,295,8,0.0271186440677966,0.135593220338983,"GO:1902402","GO:BP","signal transduction involved in mitotic DNA damage checkpoint",15979,25780,"c(""GO:0044773"", ""GO:0072422"", ""GO:1902403"")",NA
"32","darkorange",TRUE,0.0240441230605485,59,295,8,0.0271186440677966,0.135593220338983,"GO:1902403","GO:BP","signal transduction involved in mitotic DNA integrity checkpoint",15979,25781,"c(""GO:0044774"", ""GO:0072401"", ""GO:0072413"")",NA
"33","darkorange",TRUE,0.0240441230605485,59,295,8,0.0271186440677966,0.135593220338983,"GO:0072413","GO:BP","signal transduction involved in mitotic cell cycle checkpoint",15979,20540,"c(""GO:0007093"", ""GO:0072395"", ""GO:1903047"")",NA
"34","darkorange",TRUE,0.0349468213386217,62,295,8,0.0271186440677966,0.129032258064516,"GO:0044819","GO:BP","mitotic G1/S transition checkpoint",15979,13145,"c(""GO:0007093"", ""GO:2000134"")",NA
"35","darkorange",TRUE,0.0349468213386217,62,295,8,0.0271186440677966,0.129032258064516,"GO:0031571","GO:BP","mitotic G1 DNA damage checkpoint",15979,8440,"c(""GO:0044773"", ""GO:0044783"", ""GO:0044819"")",NA
"36","darkorange",TRUE,0.039396204453755,63,295,8,0.0271186440677966,0.126984126984127,"GO:0044783","GO:BP","G1 DNA damage checkpoint",15979,13120,"GO:0000077",NA
"37","darkorange",TRUE,4.29671524679846e-07,12994,305,274,0.898360655737705,0.0210866553794059,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"38","darkorange",TRUE,7.1001622048487e-06,3932,305,113,0.370491803278689,0.0287385554425229,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"39","darkorange",TRUE,1.39903127149797e-05,11093,305,242,0.79344262295082,0.0218155593617597,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"40","darkorange",TRUE,0.000101839994246397,5682,305,144,0.472131147540984,0.0253431890179514,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"41","darkorange",TRUE,0.000101839994246397,5682,305,144,0.472131147540984,0.0253431890179514,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"42","darkorange",TRUE,0.000101839994246397,5682,305,144,0.472131147540984,0.0253431890179514,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"43","darkorange",TRUE,0.000111508080606432,4723,305,125,0.409836065573771,0.026466229091679,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"44","darkorange",TRUE,0.000449976863685649,4639,305,121,0.39672131147541,0.0260832075878422,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"45","darkorange",TRUE,0.0014650781539866,12231,305,253,0.829508196721311,0.0206851443054534,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"46","darkorange",TRUE,0.00159858447738603,1291,305,46,0.150819672131148,0.0356312935708753,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"47","darkorange",TRUE,0.00255136949303468,9588,305,209,0.685245901639344,0.0217980809345015,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"48","darkorange",TRUE,0.0193142918065886,6463,305,149,0.488524590163934,0.0230543091443602,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"49","darkorange",TRUE,0.0277702819177824,27,305,5,0.0163934426229508,0.185185185185185,"GO:0000407","GO:CC","phagophore assembly site",16963,83,"c(""GO:0005737"", ""GO:0110165"")",NA
"50","darkorange",TRUE,0.0387306697711915,11333,305,233,0.763934426229508,0.020559428218477,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"51","darkorange",TRUE,0.0406958318028942,11572,316,254,0.80379746835443,0.0219495333563775,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"52","darkorange",TRUE,0.00552087868290282,73,145,8,0.0551724137931034,0.10958904109589,"KEGG:04115","KEGG","p53 signaling pathway",7747,247,"KEGG:00000",NA
"53","green",TRUE,0.00124551780720832,12994,315,273,0.866666666666667,0.0210096967831307,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"54","greenyellow",TRUE,4.5725072033366e-05,12994,362,316,0.87292817679558,0.0243189164229644,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"55","greenyellow",TRUE,0.00561862474703965,9937,362,250,0.69060773480663,0.0251584985408071,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"56","greenyellow",TRUE,0.0246686336006099,11093,362,270,0.74585635359116,0.024339673668079,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"57","greenyellow",TRUE,0.00889800502767222,39,350,7,0.02,0.179487179487179,"GO:0015932","GO:MF","nucleobase-containing compound transmembrane transporter activity",16268,3423,"GO:0022857",NA
"58","greenyellow",TRUE,0.0277210645955797,20,350,5,0.0142857142857143,0.25,"GO:0015215","GO:MF","nucleotide transmembrane transporter activity",16268,3055,"c(""GO:0015605"", ""GO:0015932"")",NA
"59","grey60",TRUE,0.0440303615441372,116,324,11,0.0339506172839506,0.0948275862068965,"GO:0043618","GO:BP","regulation of transcription from RNA polymerase II promoter in response to stress",15979,12569,"c(""GO:0006357"", ""GO:0043620"")",NA
"60","grey60",TRUE,0.0221939640085595,64,336,8,0.0238095238095238,0.125,"GO:0051213","GO:MF","dioxygenase activity",16268,9192,"GO:0016491",NA
"61","grey60",TRUE,0.0113955837809199,249,172,16,0.0930232558139535,0.0642570281124498,"KEGG:05012","KEGG","Parkinson disease",7747,386,"KEGG:00000",NA
"62","grey60",TRUE,0.0454045927480805,46,172,6,0.0348837209302326,0.130434782608696,"KEGG:03050","KEGG","Proteasome",7747,211,"KEGG:00000",NA
