"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","darkgreen",TRUE,6.42192305054436e-05,426,1614,80,0.0495662949194548,0.187793427230047,"GO:0034660","GO:BP","ncRNA metabolic process",15979,10082,"GO:0016070",NA
"2","darkgreen",TRUE,0.000108358418361931,835,1614,133,0.0824039653035936,0.159281437125748,"GO:0006396","GO:BP","RNA processing",15979,2421,"c(""GO:0010467"", ""GO:0016070"")",NA
"3","darkgreen",TRUE,0.000161220033392597,5270,1614,628,0.38909541511772,0.119165085388994,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",15979,10069,"c(""GO:0006807"", ""GO:0044237"")",NA
"4","darkgreen",TRUE,0.000300274027385341,154,1614,38,0.023543990086741,0.246753246753247,"GO:0006399","GO:BP","tRNA metabolic process",15979,2424,"GO:0034660",NA
"5","darkgreen",TRUE,0.000646135451211729,9269,1614,1030,0.63816604708798,0.111123098500378,"GO:0044237","GO:BP","cellular metabolic process",15979,12812,"c(""GO:0008152"", ""GO:0009987"")",NA
"6","darkgreen",TRUE,0.000911151060632092,1671,1614,229,0.141883519206939,0.13704368641532,"GO:0044281","GO:BP","small molecule metabolic process",15979,12840,"GO:0008152",NA
"7","darkgreen",TRUE,0.00188953164898075,918,1614,138,0.0855018587360595,0.150326797385621,"GO:0019752","GO:BP","carboxylic acid metabolic process",15979,7009,"GO:0043436",NA
"8","darkgreen",TRUE,0.00396589455059519,4950,1614,583,0.361214374225527,0.117777777777778,"GO:1901360","GO:BP","organic cyclic compound metabolic process",15979,24819,"GO:0071704",NA
"9","darkgreen",TRUE,0.00399281147991217,1013,1614,148,0.0916976456009913,0.146100691016782,"GO:0006082","GO:BP","organic acid metabolic process",15979,2142,"c(""GO:0044237"", ""GO:0044281"", ""GO:0071704"")",NA
"10","darkgreen",TRUE,0.00412789282801921,997,1614,146,0.090458488228005,0.146439317953862,"GO:0043436","GO:BP","oxoacid metabolic process",15979,12438,"GO:0006082",NA
"11","darkgreen",TRUE,0.00794743492123596,357,1614,64,0.0396530359355638,0.179271708683473,"GO:0044782","GO:BP","cilium organization",15979,13119,"c(""GO:0006996"", ""GO:0120036"")",NA
"12","darkgreen",TRUE,0.007977115740907,335,1614,61,0.0377942998760843,0.182089552238806,"GO:0034470","GO:BP","ncRNA processing",15979,10005,"c(""GO:0006396"", ""GO:0034660"")",NA
"13","darkgreen",TRUE,0.0118807823344135,744,1614,113,0.0700123915737299,0.151881720430108,"GO:0070925","GO:BP","organelle assembly",15979,19408,"c(""GO:0006996"", ""GO:0022607"")",NA
"14","darkgreen",TRUE,0.0191930396964869,4751,1614,556,0.344485749690211,0.117027994106504,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",15979,2726,"GO:0044237",NA
"15","darkgreen",TRUE,0.0238582935020102,339,1614,60,0.0371747211895911,0.176991150442478,"GO:0060271","GO:BP","cilium assembly",15979,17309,"c(""GO:0044782"", ""GO:0070925"", ""GO:0120031"")",NA
"16","darkgreen",TRUE,0.0240383857082357,4731,1614,553,0.342627013630731,0.116888607059818,"GO:0046483","GO:BP","heterocycle metabolic process",15979,14371,"GO:0044237",NA
"17","darkgreen",TRUE,0.036459834753672,4576,1614,535,0.331474597273854,0.116914335664336,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",15979,2192,"c(""GO:0006725"", ""GO:0034641"", ""GO:0044238"", ""GO:0046483"", ""GO:1901360"")",NA
"18","darkgreen",TRUE,0.0494952355836221,67,1614,19,0.0117719950433705,0.283582089552239,"GO:0001510","GO:BP","RNA methylation",15979,445,"c(""GO:0009451"", ""GO:0043414"")",NA
"19","darkgreen",TRUE,1.1786796928427e-12,11093,1707,1259,0.737551259519625,0.113494996844857,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"20","darkgreen",TRUE,3.22712036550504e-12,12231,1707,1362,0.797891036906854,0.111356389502085,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"21","darkgreen",TRUE,2.09506948854528e-11,9588,1707,1108,0.649091974223784,0.115561118064247,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"22","darkgreen",TRUE,1.80432545597987e-09,11333,1707,1264,0.740480374926772,0.111532692138004,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"23","darkgreen",TRUE,1.03354707061486e-08,1318,1707,206,0.120679554774458,0.156297420333839,"GO:0005739","GO:CC","mitochondrion",16963,403,"c(""GO:0005737"", ""GO:0043231"")",NA
"24","darkgreen",TRUE,1.80128579084422e-08,12994,1707,1412,0.827182190978325,0.108665537940588,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"25","darkgreen",TRUE,1.48029070116826e-07,5682,1707,687,0.402460456942003,0.12090813093981,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"26","darkgreen",TRUE,1.48029070116826e-07,5682,1707,687,0.402460456942003,0.12090813093981,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"27","darkgreen",TRUE,1.48029070116826e-07,5682,1707,687,0.402460456942003,0.12090813093981,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"28","darkgreen",TRUE,0.000148809908622906,797,1707,124,0.0726420620972466,0.155583437892095,"GO:0005730","GO:CC","nucleolus",16963,395,"c(""GO:0031981"", ""GO:0043232"")",NA
"29","darkgreen",TRUE,0.000262467383102359,3932,1707,477,0.279437609841828,0.121312309257375,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"30","darkgreen",TRUE,0.000537956831681177,424,1707,74,0.0433509080257762,0.174528301886792,"GO:0005759","GO:CC","mitochondrial matrix",16963,421,"c(""GO:0005739"", ""GO:0070013"")",NA
