"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","blue",TRUE,0.0195203481385486,115,147,8,0.054421768707483,0.0695652173913043,"GO:0000184","GO:BP","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",15979,79,"GO:0000956",NA
"2","blue",TRUE,0.00414859021198252,116,97,8,0.0824742268041237,0.0689655172413793,"REAC:R-HSA-975957","REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",10588,1436,"REAC:R-HSA-927802",NA
"3","blue",TRUE,0.00414859021198252,116,97,8,0.0824742268041237,0.0689655172413793,"REAC:R-HSA-927802","REAC","Nonsense-Mediated Decay (NMD)",10588,1438,"REAC:R-HSA-8953854",NA
"4","blue",TRUE,0.0101614193517614,171,97,9,0.0927835051546392,0.0526315789473684,"REAC:R-HSA-9010553","REAC","Regulation of expression of SLITs and ROBOs",10588,1795,"REAC:R-HSA-376176",NA
"5","blue",TRUE,0.0105923033454867,96,97,7,0.0721649484536082,0.0729166666666667,"REAC:R-HSA-975956","REAC","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",10588,1437,"REAC:R-HSA-927802",NA
"6","darkgreen",TRUE,0.0017239982765582,11093,176,142,0.806818181818182,0.0128008654106193,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"7","darkmagenta",TRUE,0.049970701821952,3,104,2,0.0192307692307692,0.666666666666667,"GO:0004127","GO:MF","cytidylate kinase activity",16268,789,"GO:0050145",NA
"8","darkolivegreen",TRUE,0.0498405460097763,2,198,2,0.0101010101010101,1,"GO:0034998","GO:CC","oligosaccharyltransferase I complex",16963,1839,"GO:0008250",NA
"9","darkorange2",TRUE,0.0499322022035662,2,171,2,0.0116959064327485,1,"GO:0047045","GO:MF","testosterone 17-beta-dehydrogenase (NADP+) activity",16268,7493,"GO:0033764",NA
"10","honeydew1",TRUE,0.0473442212893612,209,191,10,0.0523560209424084,0.0478468899521531,"GO:0098589","GO:CC","membrane region",16963,3615,"c(""GO:0016020"", ""GO:0098805"")",NA
"11","honeydew1",TRUE,0.0402396376261029,35,82,4,0.0487804878048781,0.114285714285714,"KEGG:00760","KEGG","Nicotinate and nicotinamide metabolism",7747,121,"KEGG:00000",NA
"12","lavenderblush3",TRUE,0.0498806725831291,2,177,2,0.0112994350282486,1,"GO:0031127","GO:MF","alpha-(1,2)-fucosyltransferase activity",16268,5084,"GO:0008417",NA
"13","lavenderblush3",TRUE,0.0498806725831291,2,177,2,0.0112994350282486,1,"GO:0008107","GO:MF","galactoside 2-alpha-L-fucosyltransferase activity",16268,1985,"GO:0031127",NA
"14","lightcoral",TRUE,0.0238844505611702,3932,178,64,0.359550561797753,0.0162767039674466,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"15","lightcoral",TRUE,0.0314376324774619,4639,178,72,0.404494382022472,0.0155205863332615,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"16","lightcyan1",TRUE,0.0166405493146529,2,86,2,0.0232558139534884,1,"GO:0004651","GO:MF","polynucleotide 5'-phosphatase activity",16268,1244,"GO:0098518",NA
"17","lightcyan1",TRUE,0.0497497794892149,3,86,2,0.0232558139534884,0.666666666666667,"GO:0098518","GO:MF","polynucleotide phosphatase activity",16268,10456,"GO:0016791",NA
"18","maroon",TRUE,0.0176305546744041,6,131,3,0.0229007633587786,0.5,"GO:0070417","GO:BP","cellular response to cold",15979,19118,"c(""GO:0009409"", ""GO:0033554"")",NA
"19","maroon",TRUE,0.0495068782196302,12231,141,120,0.851063829787234,0.00981113563895021,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"20","mediumpurple3",TRUE,3.39237617493856e-05,4552,924,339,0.366883116883117,0.0744727592267135,"GO:0051234","GO:BP","establishment of localization",15979,15942,"GO:0051179",NA
"21","mediumpurple3",TRUE,5.1673573448671e-05,4440,924,331,0.358225108225108,0.0745495495495496,"GO:0006810","GO:BP","transport",15979,2800,"GO:0051234",NA
"22","mediumpurple3",TRUE,0.0009854611385786,5846,924,409,0.442640692640693,0.0699623674307219,"GO:0051179","GO:BP","localization",15979,15898,"GO:0008150",NA
"23","mediumpurple3",TRUE,0.00128305912706408,1608,924,139,0.1504329004329,0.0864427860696517,"GO:0046907","GO:BP","intracellular transport",15979,14653,"c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")",NA
"24","mediumpurple3",TRUE,0.0027376301247155,1864,924,155,0.167748917748918,0.0831545064377682,"GO:0016192","GO:BP","vesicle-mediated transport",15979,5792,"c(""GO:0006810"", ""GO:0009987"")",NA
"25","mediumpurple3",TRUE,0.00496636850984476,2485,924,195,0.211038961038961,0.0784708249496982,"GO:0051649","GO:BP","establishment of localization in cell",15979,16258,"c(""GO:0051234"", ""GO:0051641"")",NA
"26","mediumpurple3",TRUE,0.00564534236478498,3077,924,233,0.252164502164502,0.0757231069223269,"GO:0051641","GO:BP","cellular localization",15979,16250,"c(""GO:0009987"", ""GO:0051179"")",NA
"27","mediumpurple3",TRUE,0.0196376935668177,298,924,37,0.04004329004329,0.124161073825503,"GO:0016050","GO:BP","vesicle organization",15979,5700,"GO:0006996",NA
"28","mediumpurple3",TRUE,0.0250695533319635,800,924,76,0.0822510822510823,0.095,"GO:0061024","GO:BP","membrane organization",15979,18030,"GO:0016043",NA
"29","mediumpurple3",TRUE,0.0476099771531061,395,924,44,0.0476190476190476,0.111392405063291,"GO:0010256","GO:BP","endomembrane system organization",15979,4549,"GO:0016043",NA
"30","mediumpurple3",TRUE,2.27538644717123e-10,9937,955,663,0.694240837696335,0.0667203381302204,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"31","mediumpurple3",TRUE,8.43519412647535e-08,3785,955,294,0.307853403141361,0.0776750330250991,"GO:0012505","GO:CC","endomembrane system",16963,835,"GO:0110165",NA
"32","mediumpurple3",TRUE,1.59016105260017e-07,7549,955,517,0.541361256544503,0.0684858921711485,"GO:0016020","GO:CC","membrane",16963,868,"GO:0110165",NA
"33","mediumpurple3",TRUE,1.00947166386895e-05,1583,955,140,0.146596858638743,0.0884396715097915,"GO:0098588","GO:CC","bounding membrane of organelle",16963,3614,"GO:0031090",NA
"34","mediumpurple3",TRUE,1.21531538818818e-05,1836,955,157,0.164397905759162,0.0855119825708061,"GO:0097708","GO:CC","intracellular vesicle",16963,3529,"c(""GO:0031982"", ""GO:0043229"")",NA
"35","mediumpurple3",TRUE,1.98838502563418e-05,1835,955,156,0.163350785340314,0.0850136239782016,"GO:0031410","GO:CC","cytoplasmic vesicle",16963,1341,"c(""GO:0005737"", ""GO:0097708"")",NA
"36","mediumpurple3",TRUE,5.18305178617539e-05,2685,955,210,0.219895287958115,0.0782122905027933,"GO:0031090","GO:CC","organelle membrane",16963,1236,"c(""GO:0016020"", ""GO:0043227"")",NA
"37","mediumpurple3",TRUE,7.63845691533182e-05,1304,955,117,0.122513089005236,0.0897239263803681,"GO:0098805","GO:CC","whole membrane",16963,3668,"GO:0016020",NA
"38","mediumpurple3",TRUE,0.000287226911368395,130,955,23,0.0240837696335079,0.176923076923077,"GO:0008021","GO:CC","synaptic vesicle",16963,614,"c(""GO:0070382"", ""GO:0098793"")",NA
"39","mediumpurple3",TRUE,0.000302777704467554,244,955,34,0.0356020942408377,0.139344262295082,"GO:0005769","GO:CC","early endosome",16963,431,"GO:0005768",NA
"40","mediumpurple3",TRUE,0.000527267388274371,710,955,71,0.0743455497382199,0.1,"GO:0005768","GO:CC","endosome",16963,430,"c(""GO:0012505"", ""GO:0031410"")",NA
"41","mediumpurple3",TRUE,0.000611399583167818,344,955,42,0.043979057591623,0.122093023255814,"GO:0005774","GO:CC","vacuolar membrane",16963,435,"c(""GO:0005773"", ""GO:0098588"", ""GO:0098805"")",NA
"42","mediumpurple3",TRUE,0.000649766522272546,230,955,32,0.0335078534031414,0.139130434782609,"GO:0098793","GO:CC","presynapse",16963,3658,"c(""GO:0045202"", ""GO:0110165"")",NA
"43","mediumpurple3",TRUE,0.000943579781310501,3546,955,257,0.269109947643979,0.0724760293288212,"GO:0031982","GO:CC","vesicle",16963,1473,"GO:0043227",NA
"44","mediumpurple3",TRUE,0.000986789669973188,303,955,38,0.0397905759162304,0.125412541254125,"GO:0098852","GO:CC","lytic vacuole membrane",16963,3688,"GO:0005774",NA
"45","mediumpurple3",TRUE,0.000986789669973188,303,955,38,0.0397905759162304,0.125412541254125,"GO:0005765","GO:CC","lysosomal membrane",16963,427,"c(""GO:0005764"", ""GO:0098852"")",NA
