"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.00660075548666716,12231,286,236,0.825174825174825,0.0192952334232687,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"2","bisque4",TRUE,0.0232714578378595,12994,286,245,0.856643356643357,0.018854856087425,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"3","brown",TRUE,3.86103767898492e-42,105,697,54,0.0774748923959828,0.514285714285714,"GO:0045047","GO:BP","protein targeting to ER",15979,13225,"c(""GO:0006605"", ""GO:0072599"")",NA
"4","brown",TRUE,2.02210826350355e-41,98,697,52,0.0746054519368723,0.530612244897959,"GO:0006613","GO:BP","cotranslational protein targeting to membrane",15979,2619,"GO:0006612",NA
"5","brown",TRUE,5.35501679780615e-41,109,697,54,0.0774748923959828,0.495412844036697,"GO:0072599","GO:BP","establishment of protein localization to endoplasmic reticulum",15979,20662,"c(""GO:0070972"", ""GO:0072594"")",NA
"6","brown",TRUE,9.37439637651547e-41,91,697,50,0.0717360114777618,0.549450549450549,"GO:0006614","GO:BP","SRP-dependent cotranslational protein targeting to membrane",15979,2620,"c(""GO:0006613"", ""GO:0045047"")",NA
"7","brown",TRUE,3.55709234249214e-39,132,697,57,0.0817790530846485,0.431818181818182,"GO:0070972","GO:BP","protein localization to endoplasmic reticulum",15979,19447,"GO:0033365",NA
"8","brown",TRUE,5.5174764024795e-33,115,697,49,0.0703012912482066,0.426086956521739,"GO:0000184","GO:BP","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",15979,79,"GO:0000956",NA
"9","brown",TRUE,7.08591264855625e-33,178,697,59,0.084648493543759,0.331460674157303,"GO:0006413","GO:BP","translational initiation",15979,2437,"c(""GO:0006412"", ""GO:0044237"")",NA
"10","brown",TRUE,3.0530007985318e-29,302,697,71,0.101865136298422,0.235099337748344,"GO:0090150","GO:BP","establishment of protein localization to membrane",15979,21511,"c(""GO:0045184"", ""GO:0072657"")",NA
"11","brown",TRUE,7.49924199649918e-29,184,697,56,0.0803443328550933,0.304347826086957,"GO:0006612","GO:BP","protein targeting to membrane",15979,2618,"c(""GO:0006605"", ""GO:0090150"")",NA
"12","brown",TRUE,1.24817136035429e-28,193,697,57,0.0817790530846485,0.295336787564767,"GO:0019080","GO:BP","viral gene expression",15979,6492,"GO:0016032",NA
"13","brown",TRUE,6.43327542003817e-27,176,697,53,0.0760401721664275,0.301136363636364,"GO:0019083","GO:BP","viral transcription",15979,6495,"c(""GO:0016032"", ""GO:0019080"")",NA
"14","brown",TRUE,1.05849108382451e-25,390,697,76,0.109038737446198,0.194871794871795,"GO:0006605","GO:BP","protein targeting",15979,2611,"GO:0006886",NA
"15","brown",TRUE,2.05567069198398e-25,521,697,88,0.126255380200861,0.168905950095969,"GO:0044403","GO:BP","symbiotic process",15979,12901,"GO:0044419",NA
"16","brown",TRUE,2.9361332086059e-25,356,697,72,0.103299856527977,0.202247191011236,"GO:0006402","GO:BP","mRNA catabolic process",15979,2427,"c(""GO:0006401"", ""GO:0010629"", ""GO:0016071"")",NA
"17","brown",TRUE,7.24521641055131e-25,464,697,82,0.117647058823529,0.176724137931034,"GO:0016032","GO:BP","viral process",15979,5689,"GO:0044403",NA
"18","brown",TRUE,3.88577145939685e-24,497,697,84,0.12051649928264,0.169014084507042,"GO:0072594","GO:BP","establishment of protein localization to organelle",15979,20657,"c(""GO:0033365"", ""GO:0045184"")",NA
"19","brown",TRUE,9.12376653195221e-24,816,697,110,0.157819225251076,0.134803921568627,"GO:0033365","GO:BP","protein localization to organelle",15979,9468,"GO:0034613",NA
"20","brown",TRUE,1.92304882009142e-23,1037,697,126,0.18077474892396,0.121504339440694,"GO:0006886","GO:BP","intracellular protein transport",15979,2863,"c(""GO:0015031"", ""GO:0034613"", ""GO:0046907"")",NA
"21","brown",TRUE,2.46341264161849e-22,395,697,72,0.103299856527977,0.182278481012658,"GO:0006401","GO:BP","RNA catabolic process",15979,2426,"c(""GO:0016070"", ""GO:0034655"", ""GO:0044265"")",NA
"22","brown",TRUE,2.62892197310049e-22,206,697,52,0.0746054519368723,0.252427184466019,"GO:0000956","GO:BP","nuclear-transcribed mRNA catabolic process",15979,338,"GO:0006402",NA
"23","brown",TRUE,5.21052704777419e-22,2485,697,215,0.308464849354376,0.0865191146881288,"GO:0051649","GO:BP","establishment of localization in cell",15979,16258,"c(""GO:0051234"", ""GO:0051641"")",NA
"24","brown",TRUE,6.34137724325841e-22,3077,697,248,0.355810616929699,0.0805979850503737,"GO:0051641","GO:BP","cellular localization",15979,16250,"c(""GO:0009987"", ""GO:0051179"")",NA
"25","brown",TRUE,6.63156188141856e-22,1676,697,166,0.238163558106169,0.0990453460620525,"GO:0034613","GO:BP","cellular protein localization",15979,10050,"c(""GO:0008104"", ""GO:0070727"")",NA
"26","brown",TRUE,1.28040744042406e-21,551,697,85,0.121951219512195,0.15426497277677,"GO:0072657","GO:BP","protein localization to membrane",15979,20707,"GO:0034613",NA
"27","brown",TRUE,1.28932460290427e-21,1686,697,166,0.238163558106169,0.0984578884934757,"GO:0070727","GO:BP","cellular macromolecule localization",15979,19296,"c(""GO:0033036"", ""GO:0051641"")",NA
"28","brown",TRUE,4.23964101215031e-21,91,697,35,0.0502152080344333,0.384615384615385,"GO:0042775","GO:BP","mitochondrial ATP synthesis coupled electron transport",15979,12064,"GO:0042773",NA
"29","brown",TRUE,6.5662942635419e-21,92,697,35,0.0502152080344333,0.380434782608696,"GO:0042773","GO:BP","ATP synthesis coupled electron transport",15979,12062,"c(""GO:0006119"", ""GO:0022904"")",NA
"30","brown",TRUE,6.84180904560028e-21,132,697,41,0.0588235294117647,0.310606060606061,"GO:0006119","GO:BP","oxidative phosphorylation",15979,2175,"c(""GO:0006091"", ""GO:0016310"", ""GO:0046034"")",NA
"31","brown",TRUE,7.34286663827615e-21,1063,697,123,0.176470588235294,0.115710253998119,"GO:0044265","GO:BP","cellular macromolecule catabolic process",15979,12830,"c(""GO:0009057"", ""GO:0044248"", ""GO:0044260"")",NA
"32","brown",TRUE,1.86898524416595e-20,502,697,79,0.113342898134864,0.157370517928287,"GO:0034655","GO:BP","nucleobase-containing compound catabolic process",15979,10079,"c(""GO:0006139"", ""GO:0019439"", ""GO:0044270"", ""GO:0046700"", ""GO:1901361"")",NA
"33","brown",TRUE,2.35449728549e-20,1667,697,162,0.232424677187948,0.0971805638872226,"GO:0045184","GO:BP","establishment of protein localization",15979,13309,"c(""GO:0008104"", ""GO:0051234"")",NA
"34","brown",TRUE,3.50545245175109e-20,1999,697,182,0.261119081779053,0.0910455227613807,"GO:0044248","GO:BP","cellular catabolic process",15979,12819,"c(""GO:0009056"", ""GO:0044237"")",NA
"35","brown",TRUE,4.44201828754908e-20,103,697,36,0.0516499282639885,0.349514563106796,"GO:0022904","GO:BP","respiratory electron transport chain",15979,7672,"c(""GO:0022900"", ""GO:0045333"")",NA
"36","brown",TRUE,6.51910922083466e-20,104,697,36,0.0516499282639885,0.346153846153846,"GO:0022900","GO:BP","electron transport chain",15979,7671,"c(""GO:0006091"", ""GO:0055114"")",NA
"37","brown",TRUE,8.77510239462815e-20,1608,697,157,0.225251076040172,0.097636815920398,"GO:0046907","GO:BP","intracellular transport",15979,14653,"c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")",NA
"38","brown",TRUE,1.33482914948654e-19,261,697,55,0.078909612625538,0.210727969348659,"GO:0046034","GO:BP","ATP metabolic process",15979,13945,"GO:0008152",NA
"39","brown",TRUE,1.43959016786147e-19,1584,697,155,0.222381635581062,0.0978535353535354,"GO:0015031","GO:BP","protein transport",15979,5392,"c(""GO:0015833"", ""GO:0045184"")",NA
"40","brown",TRUE,3.40492345353962e-19,2277,697,196,0.281205164992826,0.0860781730346948,"GO:0008104","GO:BP","protein localization",15979,3564,"GO:0033036",NA
"41","brown",TRUE,5.40338721974692e-19,768,697,98,0.140602582496413,0.127604166666667,"GO:0016071","GO:BP","mRNA metabolic process",15979,5718,"GO:0016070",NA
"42","brown",TRUE,1.21533075030218e-18,157,697,42,0.0602582496413199,0.267515923566879,"GO:0045333","GO:BP","cellular respiration",15979,13373,"GO:0015980",NA
"43","brown",TRUE,1.25995091941385e-18,1618,697,155,0.222381635581062,0.0957972805933251,"GO:0015833","GO:BP","peptide transport",15979,5545,"c(""GO:0042886"", ""GO:0071702"")",NA
"44","brown",TRUE,2.06971816024332e-18,1642,697,156,0.223816355810617,0.095006090133983,"GO:0042886","GO:BP","amide transport",15979,12140,"GO:0071705",NA
"45","brown",TRUE,2.41564732926532e-18,1873,697,170,0.24390243902439,0.0907634810464495,"GO:0071705","GO:BP","nitrogen compound transport",15979,19962,"GO:0006810",NA
"46","brown",TRUE,2.98514555187362e-18,543,697,79,0.113342898134864,0.14548802946593,"GO:0046700","GO:BP","heterocycle catabolic process",15979,14516,"c(""GO:0044248"", ""GO:0046483"")",NA
"47","brown",TRUE,3.26207376550574e-18,1259,697,131,0.187948350071736,0.104050833995234,"GO:0009057","GO:BP","macromolecule catabolic process",15979,3695,"c(""GO:0043170"", ""GO:1901575"")",NA
"48","brown",TRUE,3.76911383399094e-18,545,697,79,0.113342898134864,0.144954128440367,"GO:0044270","GO:BP","cellular nitrogen compound catabolic process",15979,12833,"c(""GO:0034641"", ""GO:0044248"")",NA
"49","brown",TRUE,1.31188868210954e-17,2278,697,192,0.275466284074605,0.0842844600526778,"GO:0009056","GO:BP","catabolic process",15979,3694,"GO:0008152",NA
"50","brown",TRUE,1.48807889609211e-17,557,697,79,0.113342898134864,0.141831238779174,"GO:0019439","GO:BP","aromatic compound catabolic process",15979,6730,"c(""GO:0006725"", ""GO:0044248"")",NA
"51","brown",TRUE,1.62278231888296e-17,633,697,85,0.121951219512195,0.134281200631912,"GO:0006412","GO:BP","translation",15979,2436,"c(""GO:0010467"", ""GO:0034645"", ""GO:0043043"", ""GO:0044267"")",NA
"52","brown",TRUE,1.64559531225672e-17,791,697,97,0.139167862266858,0.122629582806574,"GO:0006518","GO:BP","peptide metabolic process",15979,2526,"c(""GO:0043603"", ""GO:1901564"")",NA
"53","brown",TRUE,3.61542688480633e-17,480,697,72,0.103299856527977,0.15,"GO:0007005","GO:BP","mitochondrion organization",15979,2962,"GO:0006996",NA
"54","brown",TRUE,7.35664587824649e-17,584,697,80,0.114777618364419,0.136986301369863,"GO:1901361","GO:BP","organic cyclic compound catabolic process",15979,24820,"c(""GO:1901360"", ""GO:1901575"")",NA
"55","brown",TRUE,2.46836623353974e-16,660,697,85,0.121951219512195,0.128787878787879,"GO:0043043","GO:BP","peptide biosynthetic process",15979,12224,"c(""GO:0006518"", ""GO:0043604"", ""GO:1901566"")",NA
"56","brown",TRUE,3.81726828602376e-16,2560,697,204,0.292682926829268,0.0796875,"GO:0033036","GO:BP","macromolecule localization",15979,9271,"GO:0051179",NA
"57","brown",TRUE,5.27337558307227e-15,1662,697,149,0.21377331420373,0.0896510228640193,"GO:0043933","GO:BP","protein-containing complex subunit organization",15979,12636,"GO:0016043",NA
"58","brown",TRUE,9.29638079284485e-15,1026,697,108,0.154949784791966,0.105263157894737,"GO:0043603","GO:BP","cellular amide metabolic process",15979,12555,"GO:0034641",NA
"59","brown",TRUE,3.16728012817697e-14,782,697,90,0.129124820659971,0.115089514066496,"GO:0043604","GO:BP","amide biosynthetic process",15979,12556,"c(""GO:0043603"", ""GO:0044271"")",NA
"60","brown",TRUE,3.67070518725511e-14,222,697,44,0.0631276901004304,0.198198198198198,"GO:0015980","GO:BP","energy derivation by oxidation of organic compounds",15979,5672,"c(""GO:0006091"", ""GO:0055114"")",NA
"61","brown",TRUE,1.65939251990667e-13,2211,697,177,0.253945480631277,0.0800542740841248,"GO:0071702","GO:BP","organic substance transport",15979,19959,"GO:0006810",NA
"62","brown",TRUE,2.27350762387996e-13,1886,697,158,0.226685796269727,0.0837751855779427,"GO:1901575","GO:BP","organic substance catabolic process",15979,25017,"c(""GO:0009056"", ""GO:0071704"")",NA
"63","brown",TRUE,5.6913791811505e-13,4552,697,297,0.426111908177905,0.0652460456942004,"GO:0051234","GO:BP","establishment of localization",15979,15942,"GO:0051179",NA
"64","brown",TRUE,8.00188785292548e-13,409,697,59,0.084648493543759,0.144254278728606,"GO:0006091","GO:BP","generation of precursor metabolites and energy",15979,2150,"GO:0044237",NA
"65","brown",TRUE,1.78927848645961e-12,922,697,96,0.137733142037303,0.10412147505423,"GO:0034622","GO:BP","cellular protein-containing complex assembly",15979,10054,"GO:0065003",NA
"66","brown",TRUE,3.00945374597509e-12,4440,697,289,0.414634146341463,0.0650900900900901,"GO:0006810","GO:BP","transport",15979,2800,"GO:0051234",NA
"67","brown",TRUE,3.70696179410209e-12,1387,697,125,0.179340028694405,0.0901225666906993,"GO:0065003","GO:BP","protein-containing complex assembly",15979,18877,"c(""GO:0022607"", ""GO:0043933"")",NA
"68","brown",TRUE,6.67353577579333e-12,88,697,26,0.0373027259684362,0.295454545454545,"GO:0002181","GO:BP","cytoplasmic translation",15979,865,"GO:0006412",NA
"69","brown",TRUE,1.49634387511715e-11,1647,697,139,0.199426111908178,0.0843958712811172,"GO:1901566","GO:BP","organonitrogen compound biosynthetic process",15979,25009,"c(""GO:1901564"", ""GO:1901576"")",NA
"70","brown",TRUE,2.24481965507834e-11,51,697,20,0.0286944045911047,0.392156862745098,"GO:0006120","GO:BP","mitochondrial electron transport, NADH to ubiquinone",15979,2176,"c(""GO:0022904"", ""GO:0042775"")",NA
"71","brown",TRUE,3.08896213709486e-10,5588,697,336,0.48206599713056,0.0601288475304223,"GO:0071840","GO:BP","cellular component organization or biogenesis",15979,20037,"GO:0009987",NA
"72","brown",TRUE,4.66038096807753e-10,750,697,79,0.113342898134864,0.105333333333333,"GO:0031329","GO:BP","regulation of cellular catabolic process",15979,8326,"c(""GO:0009894"", ""GO:0031323"", ""GO:0044248"")",NA
"73","brown",TRUE,5.79421577761452e-10,3440,697,231,0.33142037302726,0.0671511627906977,"GO:0006996","GO:BP","organelle organization",15979,2954,"GO:0016043",NA
"74","brown",TRUE,6.555532876893e-10,2729,697,194,0.278335724533716,0.0710883107365335,"GO:0044085","GO:BP","cellular component biogenesis",15979,12751,"GO:0071840",NA
"75","brown",TRUE,2.07447681162693e-09,1427,697,120,0.172166427546628,0.0840925017519271,"GO:0044419","GO:BP","interspecies interaction between organisms",15979,12913,"GO:0008150",NA
"76","brown",TRUE,3.32597998984001e-09,64,697,20,0.0286944045911047,0.3125,"GO:0010257","GO:BP","NADH dehydrogenase complex assembly",15979,4550,"GO:0034622",NA
