"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","black",TRUE,0.0496067067678051,2,178,2,0.0112359550561798,1,"GO:1990409","GO:MF","adrenomedullin binding",16268,12077,"GO:0097644",NA
"2","brown",TRUE,0.0443890873194022,2,135,2,0.0148148148148148,1,"GO:0016206","GO:MF","catechol O-methyltransferase activity",16268,3475,"c(""GO:0008171"", ""GO:0008757"")",NA
"3","brown",TRUE,0.0285650282085559,44,60,4,0.0666666666666667,0.0909090909090909,"KEGG:04962","KEGG","Vasopressin-regulated water reabsorption",7747,372,"KEGG:00000",NA
"4","cyan",TRUE,0.0139345774344329,362,238,16,0.0672268907563025,0.0441988950276243,"GO:0062023","GO:CC","collagen-containing extracellular matrix",16963,2706,"GO:0031012",NA
"5","cyan",TRUE,0.00344440907047252,95,104,8,0.0769230769230769,0.0842105263157895,"KEGG:04974","KEGG","Protein digestion and absorption",7747,379,"KEGG:00000",NA
"6","cyan",TRUE,0.0275541495149079,298,149,14,0.0939597315436242,0.0469798657718121,"REAC:R-HSA-1474244","REAC","Extracellular matrix organization",10588,796,"REAC:0000000",NA
"7","darkgreen",TRUE,0.00983723432476551,97,120,8,0.0666666666666667,0.0824742268041237,"KEGG:04713","KEGG","Circadian entrainment",7747,324,"KEGG:00000",NA
"8","darkolivegreen",TRUE,0.0295062926509586,30,243,5,0.0205761316872428,0.166666666666667,"GO:0003899","GO:MF","DNA-directed 5'-3' RNA polymerase activity",16268,585,"GO:0034062",NA
"9","darkolivegreen",TRUE,0.0473793318242939,33,243,5,0.0205761316872428,0.151515151515152,"GO:0034062","GO:MF","5'-3' RNA polymerase activity",16268,5939,"GO:0097747",NA
"10","darkolivegreen",TRUE,0.0473793318242939,33,243,5,0.0205761316872428,0.151515151515152,"GO:0097747","GO:MF","RNA polymerase activity",16268,10453,"c(""GO:0016779"", ""GO:0140098"")",NA
"11","darkorange",TRUE,0.0167064351740519,2334,125,34,0.272,0.0145672664952871,"GO:0016021","GO:CC","integral component of membrane",16963,869,"GO:0031224",NA
"12","darkorange",TRUE,0.0401103302383547,2438,125,34,0.272,0.0139458572600492,"GO:0031224","GO:CC","intrinsic component of membrane",16963,1256,"c(""GO:0016020"", ""GO:0110165"")",NA
"13","darkturquoise",TRUE,0.0350150255260186,1498,195,34,0.174358974358974,0.0226969292389853,"GO:0005887","GO:CC","integral component of plasma membrane",16963,533,"c(""GO:0016021"", ""GO:0031226"")",NA
"14","green",TRUE,0.0498992570364016,2,180,2,0.0111111111111111,1,"GO:0043183","GO:MF","vascular endothelial growth factor receptor 1 binding",16268,6838,"GO:0005172",NA
"15","ivory",TRUE,0.0152246961922968,9,256,4,0.015625,0.444444444444444,"GO:0030240","GO:BP","skeletal muscle thin filament assembly",15979,7828,"c(""GO:0007015"", ""GO:0014866"")",NA
"16","ivory",TRUE,0.0388767982819432,11,256,4,0.015625,0.363636363636364,"GO:0014866","GO:BP","skeletal myofibril assembly",15979,5337,"GO:0030239",NA
"17","ivory",TRUE,0.0103541201589344,13,274,4,0.0145985401459854,0.307692307692308,"GO:0031430","GO:CC","M band",16963,1351,"c(""GO:0031672"", ""GO:0110165"")",NA
"18","lightcyan1",TRUE,0.049597259670725,2,175,2,0.0114285714285714,1,"GO:0097603","GO:MF","temperature-gated ion channel activity",16268,10430,"c(""GO:0005216"", ""GO:0022836"")",NA
"19","lightcyan1",TRUE,0.049597259670725,2,175,2,0.0114285714285714,1,"GO:0097604","GO:MF","temperature-gated cation channel activity",16268,10431,"c(""GO:0005261"", ""GO:0097603"")",NA
"20","lightyellow",TRUE,0.0468610353602569,102,79,6,0.0759493670886076,0.0588235294117647,"KEGG:04064","KEGG","NF-kappa B signaling pathway",7747,234,"KEGG:00000",NA
"21","mediumpurple3",TRUE,5.61821355154338e-41,105,1630,70,0.0429447852760736,0.666666666666667,"GO:0045047","GO:BP","protein targeting to ER",15979,13225,"c(""GO:0006605"", ""GO:0072599"")",NA
"22","mediumpurple3",TRUE,1.56948424833669e-39,91,1630,64,0.0392638036809816,0.703296703296703,"GO:0006614","GO:BP","SRP-dependent cotranslational protein targeting to membrane",15979,2620,"c(""GO:0006613"", ""GO:0045047"")",NA
"23","mediumpurple3",TRUE,2.52866165489332e-39,109,1630,70,0.0429447852760736,0.642201834862385,"GO:0072599","GO:BP","establishment of protein localization to endoplasmic reticulum",15979,20662,"c(""GO:0070972"", ""GO:0072594"")",NA
"24","mediumpurple3",TRUE,1.12769043876823e-37,98,1630,65,0.0398773006134969,0.663265306122449,"GO:0006613","GO:BP","cotranslational protein targeting to membrane",15979,2619,"GO:0006612",NA
"25","mediumpurple3",TRUE,6.93451461376265e-37,132,1630,75,0.0460122699386503,0.568181818181818,"GO:0070972","GO:BP","protein localization to endoplasmic reticulum",15979,19447,"GO:0033365",NA
"26","mediumpurple3",TRUE,1.16203769984103e-33,115,1630,67,0.0411042944785276,0.582608695652174,"GO:0000184","GO:BP","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",15979,79,"GO:0000956",NA
"27","mediumpurple3",TRUE,2.06953057601781e-33,178,1630,84,0.0515337423312883,0.471910112359551,"GO:0006413","GO:BP","translational initiation",15979,2437,"c(""GO:0006412"", ""GO:0044237"")",NA
"28","mediumpurple3",TRUE,3.46653350606136e-31,633,1630,171,0.104907975460123,0.270142180094787,"GO:0006412","GO:BP","translation",15979,2436,"c(""GO:0010467"", ""GO:0034645"", ""GO:0043043"", ""GO:0044267"")",NA
"29","mediumpurple3",TRUE,3.2868046909225e-30,356,1630,119,0.0730061349693251,0.334269662921348,"GO:0006402","GO:BP","mRNA catabolic process",15979,2427,"c(""GO:0006401"", ""GO:0010629"", ""GO:0016071"")",NA
"30","mediumpurple3",TRUE,6.78887299313462e-30,87,1630,55,0.0337423312883436,0.632183908045977,"GO:0070125","GO:BP","mitochondrial translational elongation",15979,18922,"c(""GO:0006414"", ""GO:0032543"")",NA
"31","mediumpurple3",TRUE,2.83133301690357e-29,660,1630,172,0.105521472392638,0.260606060606061,"GO:0043043","GO:BP","peptide biosynthetic process",15979,12224,"c(""GO:0006518"", ""GO:0043604"", ""GO:1901566"")",NA
"32","mediumpurple3",TRUE,3.62880905686271e-29,390,1630,124,0.0760736196319018,0.317948717948718,"GO:0006605","GO:BP","protein targeting",15979,2611,"GO:0006886",NA
"33","mediumpurple3",TRUE,1.42892629703244e-28,184,1630,80,0.049079754601227,0.434782608695652,"GO:0006612","GO:BP","protein targeting to membrane",15979,2618,"c(""GO:0006605"", ""GO:0090150"")",NA
"34","mediumpurple3",TRUE,1.46141588765019e-28,395,1630,124,0.0760736196319018,0.313924050632911,"GO:0006401","GO:BP","RNA catabolic process",15979,2426,"c(""GO:0016070"", ""GO:0034655"", ""GO:0044265"")",NA
"35","mediumpurple3",TRUE,1.81811325750232e-28,193,1630,82,0.0503067484662577,0.424870466321244,"GO:0019080","GO:BP","viral gene expression",15979,6492,"GO:0016032",NA
"36","mediumpurple3",TRUE,6.0285488757343e-28,768,1630,187,0.114723926380368,0.243489583333333,"GO:0016071","GO:BP","mRNA metabolic process",15979,5718,"GO:0016070",NA
"37","mediumpurple3",TRUE,3.38710004448695e-27,88,1630,53,0.0325153374233129,0.602272727272727,"GO:0070126","GO:BP","mitochondrial translational termination",15979,18923,"c(""GO:0006415"", ""GO:0032543"")",NA
"38","mediumpurple3",TRUE,8.64148492992921e-27,176,1630,76,0.0466257668711656,0.431818181818182,"GO:0019083","GO:BP","viral transcription",15979,6495,"c(""GO:0016032"", ""GO:0019080"")",NA
"39","mediumpurple3",TRUE,1.54161337397989e-26,100,1630,56,0.0343558282208589,0.56,"GO:0006415","GO:BP","translational termination",15979,2439,"c(""GO:0006412"", ""GO:0043624"")",NA
"40","mediumpurple3",TRUE,4.63677355572563e-26,206,1630,82,0.0503067484662577,0.398058252427184,"GO:0000956","GO:BP","nuclear-transcribed mRNA catabolic process",15979,338,"GO:0006402",NA
"41","mediumpurple3",TRUE,1.89739012094007e-25,782,1630,184,0.112883435582822,0.235294117647059,"GO:0043604","GO:BP","amide biosynthetic process",15979,12556,"c(""GO:0043603"", ""GO:0044271"")",NA
"42","mediumpurple3",TRUE,2.07139921429347e-25,502,1630,138,0.0846625766871166,0.274900398406374,"GO:0034655","GO:BP","nucleobase-containing compound catabolic process",15979,10079,"c(""GO:0006139"", ""GO:0019439"", ""GO:0044270"", ""GO:0046700"", ""GO:1901361"")",NA
"43","mediumpurple3",TRUE,8.75447031850145e-25,497,1630,136,0.0834355828220859,0.27364185110664,"GO:0072594","GO:BP","establishment of protein localization to organelle",15979,20657,"c(""GO:0033365"", ""GO:0045184"")",NA
"44","mediumpurple3",TRUE,1.12439965079806e-24,545,1630,144,0.0883435582822086,0.264220183486239,"GO:0044270","GO:BP","cellular nitrogen compound catabolic process",15979,12833,"c(""GO:0034641"", ""GO:0044248"")",NA
"45","mediumpurple3",TRUE,2.46564716570007e-24,791,1630,183,0.112269938650307,0.231352718078382,"GO:0006518","GO:BP","peptide metabolic process",15979,2526,"c(""GO:0043603"", ""GO:1901564"")",NA
"46","mediumpurple3",TRUE,2.52069117561082e-24,543,1630,143,0.0877300613496932,0.263351749539595,"GO:0046700","GO:BP","heterocycle catabolic process",15979,14516,"c(""GO:0044248"", ""GO:0046483"")",NA
"47","mediumpurple3",TRUE,3.85795110181603e-24,557,1630,145,0.0889570552147239,0.26032315978456,"GO:0019439","GO:BP","aromatic compound catabolic process",15979,6730,"c(""GO:0006725"", ""GO:0044248"")",NA
"48","mediumpurple3",TRUE,1.02487609732225e-23,133,1630,62,0.0380368098159509,0.466165413533835,"GO:0032543","GO:BP","mitochondrial translation",15979,8900,"c(""GO:0006412"", ""GO:0140053"")",NA
"49","mediumpurple3",TRUE,2.24503131140994e-22,584,1630,146,0.0895705521472393,0.25,"GO:1901361","GO:BP","organic cyclic compound catabolic process",15979,24820,"c(""GO:1901360"", ""GO:1901575"")",NA
"50","mediumpurple3",TRUE,5.02773636455519e-21,121,1630,56,0.0343558282208589,0.462809917355372,"GO:0006414","GO:BP","translational elongation",15979,2438,"c(""GO:0006412"", ""GO:0034645"")",NA
"51","mediumpurple3",TRUE,8.27840977463624e-21,1063,1630,215,0.131901840490798,0.202257761053622,"GO:0044265","GO:BP","cellular macromolecule catabolic process",15979,12830,"c(""GO:0009057"", ""GO:0044248"", ""GO:0044260"")",NA
"52","mediumpurple3",TRUE,9.41336022172716e-21,302,1630,94,0.0576687116564417,0.311258278145695,"GO:0090150","GO:BP","establishment of protein localization to membrane",15979,21511,"c(""GO:0045184"", ""GO:0072657"")",NA
"53","mediumpurple3",TRUE,9.17804761651289e-20,1026,1630,207,0.126993865030675,0.201754385964912,"GO:0043603","GO:BP","cellular amide metabolic process",15979,12555,"GO:0034641",NA
"54","mediumpurple3",TRUE,9.70929760992237e-20,253,1630,83,0.050920245398773,0.328063241106719,"GO:0042254","GO:BP","ribosome biogenesis",15979,11743,"GO:0022613",NA
"55","mediumpurple3",TRUE,1.31333174540279e-19,816,1630,176,0.107975460122699,0.215686274509804,"GO:0033365","GO:BP","protein localization to organelle",15979,9468,"GO:0034613",NA
"56","mediumpurple3",TRUE,1.47545926946994e-19,1608,1630,286,0.175460122699386,0.177860696517413,"GO:0046907","GO:BP","intracellular transport",15979,14653,"c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")",NA
"57","mediumpurple3",TRUE,1.95769548121124e-19,369,1630,104,0.0638036809815951,0.281842818428184,"GO:0022613","GO:BP","ribonucleoprotein complex biogenesis",15979,7661,"GO:0044085",NA
"58","mediumpurple3",TRUE,2.93268718829832e-19,464,1630,120,0.0736196319018405,0.258620689655172,"GO:0016032","GO:BP","viral process",15979,5689,"GO:0044403",NA
"59","mediumpurple3",TRUE,3.61970579410443e-19,1037,1630,207,0.126993865030675,0.199614271938284,"GO:0006886","GO:BP","intracellular protein transport",15979,2863,"c(""GO:0015031"", ""GO:0034613"", ""GO:0046907"")",NA
"60","mediumpurple3",TRUE,5.72057343351731e-19,157,1630,62,0.0380368098159509,0.394904458598726,"GO:0045333","GO:BP","cellular respiration",15979,13373,"GO:0015980",NA
"61","mediumpurple3",TRUE,6.85723701944142e-19,1662,1630,291,0.178527607361963,0.175090252707581,"GO:0043933","GO:BP","protein-containing complex subunit organization",15979,12636,"GO:0016043",NA
"62","mediumpurple3",TRUE,1.128614006988e-18,92,1630,46,0.0282208588957055,0.5,"GO:0042773","GO:BP","ATP synthesis coupled electron transport",15979,12062,"c(""GO:0006119"", ""GO:0022904"")",NA
"63","mediumpurple3",TRUE,1.43185318159698e-18,104,1630,49,0.0300613496932515,0.471153846153846,"GO:0022900","GO:BP","electron transport chain",15979,7671,"c(""GO:0006091"", ""GO:0055114"")",NA
