"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"1","bisque4",TRUE,0.000178301083488935,11572,256,216,0.84375,0.0186657449014863,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"2","bisque4",TRUE,0.0186278160459983,13377,256,233,0.91015625,0.0174179561934664,"GO:0005488","GO:MF","binding",16268,1880,"GO:0003674",NA
"3","bisque4",TRUE,0.0498628637886986,7,256,3,0.01171875,0.428571428571429,"GO:0017017","GO:MF","MAP kinase tyrosine/serine/threonine phosphatase activity",16268,3951,"c(""GO:0008138"", ""GO:0033549"")",NA
"4","brown",TRUE,0.0277305268764555,19,222,4,0.018018018018018,0.210526315789474,"GO:0035145","GO:CC","exon-exon junction complex",16963,1853,"c(""GO:0005634"", ""GO:0032991"")",NA
"5","brown",TRUE,0.0498585244035186,2,222,2,0.00900900900900901,1,"GO:0034665","GO:CC","integrin alpha1-beta1 complex",16963,1765,"GO:0008305",NA
"6","brown",TRUE,0.00491684633380096,59,214,7,0.0327102803738318,0.11864406779661,"GO:0005518","GO:MF","collagen binding",16268,1900,"GO:0044877",NA
"7","cyan",TRUE,0.0204028843279715,9937,216,154,0.712962962962963,0.0154976351011372,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"8","cyan",TRUE,0.0327275602174586,1480,105,35,0.333333333333333,0.0236486486486486,"KEGG:01100","KEGG","Metabolic pathways",7747,179,"KEGG:00000",NA
"9","darkgreen",TRUE,0.0321132782737414,9937,156,114,0.730769230769231,0.011472275334608,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"10","darkgreen",TRUE,0.0498806725831291,2,144,2,0.0138888888888889,1,"GO:0004105","GO:MF","choline-phosphate cytidylyltransferase activity",16268,768,"GO:0070567",NA
"11","darkorange2",TRUE,0.0467530302215383,255,226,12,0.0530973451327434,0.0470588235294118,"GO:0005874","GO:CC","microtubule",16963,522,"c(""GO:0015630"", ""GO:0099513"")",NA
"12","darkorange2",TRUE,0.0196947923966978,49,224,6,0.0267857142857143,0.122448979591837,"GO:0016667","GO:MF","oxidoreductase activity, acting on a sulfur group of donors",16268,3676,"GO:0016491",NA
"13","darkred",TRUE,0.00799581728819335,275,329,17,0.0516717325227964,0.0618181818181818,"GO:0000151","GO:CC","ubiquitin ligase complex",16963,25,"c(""GO:0005622"", ""GO:1990234"")",NA
"14","darkred",TRUE,0.0223563165391888,12994,329,280,0.851063829787234,0.0215484069570571,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"15","darkslateblue",TRUE,0.036961761208937,231,94,10,0.106382978723404,0.0432900432900433,"KEGG:04714","KEGG","Thermogenesis",7747,325,"KEGG:00000",NA
"16","lightcyan",TRUE,0.00120680957214673,4850,260,108,0.415384615384615,0.0222680412371134,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"17","lightcyan",TRUE,0.00869952647727472,6463,260,131,0.503846153846154,0.0202692248181959,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"18","lightcyan",TRUE,0.015109051902596,4639,260,100,0.384615384615385,0.0215563699073076,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"19","lightcyan",TRUE,0.0203782162786141,12994,260,224,0.861538461538462,0.0172387255656457,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"20","lightcyan",TRUE,0.0298573186921218,5682,260,116,0.446153846153846,0.0204153467089053,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"21","lightcyan",TRUE,0.0298573186921218,5682,260,116,0.446153846153846,0.0204153467089053,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"22","lightcyan",TRUE,0.0298573186921218,5682,260,116,0.446153846153846,0.0204153467089053,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"23","lightcyan1",TRUE,0.0197838629349632,142,195,9,0.0461538461538462,0.0633802816901408,"GO:0022832","GO:MF","voltage-gated channel activity",16268,4706,"GO:0022836",NA
"24","lightcyan1",TRUE,0.0197838629349632,142,195,9,0.0461538461538462,0.0633802816901408,"GO:0005244","GO:MF","voltage-gated ion channel activity",16268,1748,"c(""GO:0015075"", ""GO:0022832"")",NA
"25","lightcyan1",TRUE,0.0348154925778212,542,195,18,0.0923076923076923,0.033210332103321,"GO:0022890","GO:MF","inorganic cation transmembrane transporter activity",16268,4749,"c(""GO:0008324"", ""GO:0015318"")",NA
"26","lightcyan1",TRUE,0.0381699693862927,270,195,12,0.0615384615384615,0.0444444444444444,"GO:0022836","GO:MF","gated channel activity",16268,4709,"GO:0015267",NA
"27","lightcyan1",TRUE,0.0482516192188939,125,195,8,0.041025641025641,0.064,"GO:0022843","GO:MF","voltage-gated cation channel activity",16268,4714,"c(""GO:0005244"", ""GO:0005261"")",NA
"28","lightpink4",TRUE,0.0358213706839536,26,106,4,0.0377358490566038,0.153846153846154,"KEGG:00790","KEGG","Folate biosynthesis",7747,125,"KEGG:00000",NA
"29","lightyellow",TRUE,0.0131724821825762,12231,263,217,0.82509505703422,0.0177418036137683,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"30","lightyellow",TRUE,0.0163024755243785,11093,263,201,0.76425855513308,0.0181195348417921,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"31","maroon",TRUE,0.00262380207251588,5270,239,114,0.476987447698745,0.0216318785578748,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",15979,10069,"c(""GO:0006807"", ""GO:0044237"")",NA
"32","maroon",TRUE,0.00563547353098459,4731,239,104,0.435146443514644,0.0219826675121539,"GO:0046483","GO:BP","heterocycle metabolic process",15979,14371,"GO:0044237",NA
"33","maroon",TRUE,0.00741542677648072,4576,239,101,0.422594142259414,0.0220716783216783,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",15979,2192,"c(""GO:0006725"", ""GO:0034641"", ""GO:0044238"", ""GO:0046483"", ""GO:1901360"")",NA
"34","maroon",TRUE,0.010668658878328,4133,239,93,0.389121338912134,0.0225018146624728,"GO:0090304","GO:BP","nucleic acid metabolic process",15979,21663,"c(""GO:0006139"", ""GO:0043170"")",NA
"35","maroon",TRUE,0.012911220753104,4751,239,103,0.430962343096234,0.0216796463902336,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",15979,2726,"GO:0044237",NA
"36","maroon",TRUE,0.0151159675452997,4950,239,106,0.443514644351464,0.0214141414141414,"GO:1901360","GO:BP","organic cyclic compound metabolic process",15979,24819,"GO:0071704",NA
"37","maroon",TRUE,0.000109397099946982,12994,246,219,0.890243902439024,0.0168539325842697,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"38","maroon",TRUE,0.000679388108978483,9588,246,174,0.707317073170732,0.0181476846057572,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
